,answer0,baseImg0,cond0,modifiedImg0,response0,rt0,world0,binary_response0,correct0,answer1,baseImg1,cond1,modifiedImg1,response1,rt1,world1,binary_response1,correct1,answer2,baseImg2,cond2,modifiedImg2,response2,rt2,world2,binary_response2,correct2,answer3,baseImg3,cond3,modifiedImg3,response3,rt3,world3,binary_response3,correct3,answer4,baseImg4,cond4,modifiedImg4,response4,rt4,world4,binary_response4,correct4,answer5,baseImg5,cond5,modifiedImg5,response5,rt5,world5,binary_response5,correct5,answer6,baseImg6,cond6,modifiedImg6,response6,rt6,world6,binary_response6,correct6,answer7,baseImg7,cond7,modifiedImg7,response7,rt7,world7,binary_response7,correct7,answer8,baseImg8,cond8,modifiedImg8,response8,rt8,world8,binary_response8,correct8,answer9,baseImg9,cond9,modifiedImg9,response9,rt9,world9,binary_response9,correct9,answer10,baseImg10,cond10,modifiedImg10,response10,rt10,world10,binary_response10,correct10,answer11,baseImg11,cond11,modifiedImg11,response11,rt11,world11,binary_response11,correct11,answer12,baseImg12,cond12,modifiedImg12,response12,rt12,world12,binary_response12,correct12,answer13,baseImg13,cond13,modifiedImg13,response13,rt13,world13,binary_response13,correct13,answer14,baseImg14,cond14,modifiedImg14,response14,rt14,world14,binary_response14,correct14,answer15,baseImg15,cond15,modifiedImg15,response15,rt15,world15,binary_response15,correct15,pid
0,0,assets/targets/lh_ll_unlink_plinko_0091/col_late_basered.jpg,col_late_translate,assets/targets/lh_ll_unlink_plinko_0091/col_late_translate1blue.jpg,0,26474,lh_ll_unlink_plinko_0091,0,True,0,assets/targets/hh_hl_unlink_plinko_0240/nocol_basered.jpg,nocol_translate,assets/targets/hh_hl_unlink_plinko_0240/nocol_translateblue.jpg,25,11104,hh_hl_unlink_plinko_0240,0,True,1,assets/targets/lh_hl_unlink_plinko_0049/col_late_baseblue.jpg,col_late_translate,assets/targets/lh_hl_unlink_plinko_0049/col_late_translate1red.jpg,100,4536,lh_hl_unlink_plinko_0049,1,True,1,assets/targets/lh_ll_unlink_plinko_0155/col_late_baseblue.jpg,col_late_translate,assets/targets/lh_ll_unlink_plinko_0155/col_late_translate1red.jpg,76,12457,lh_ll_unlink_plinko_0155,1,True,0,assets/targets/hh_hl_unlink_plinko_0252/maybecol_basered.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0252/maybecol_translateblue.jpg,0,5122,hh_hl_unlink_plinko_0252,0,True,1,assets/targets/hh_hl_unlink_plinko_0315/maybecol_baseblue.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0315/maybecol_translatered.jpg,90,5911,hh_hl_unlink_plinko_0315,1,True,1,assets/targets/hh_hl_unlink_plinko_0246/maybecol_baseblue.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0246/maybecol_translate1red.jpg,65,5503,hh_hl_unlink_plinko_0246,1,True,1,assets/targets/lh_ll_unlink_plinko_0060/col_early_baseblue.jpg,col_early_translate,assets/targets/lh_ll_unlink_plinko_0060/col_early_translatered.jpg,100,8572,lh_ll_unlink_plinko_0060,1,True,0,assets/targets/lh_ll_unlink_plinko_0217/nocol_basered.jpg,nocol_translate,assets/targets/lh_ll_unlink_plinko_0217/nocol_translate1blue.jpg,28,3990,lh_ll_unlink_plinko_0217,0,True,1,assets/targets/hh_hl_unlink_plinko_0105/maybecol_baseblue.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0105/maybecol_translatered.jpg,28,4558,hh_hl_unlink_plinko_0105,0,False,1,assets/targets/lh_hl_unlink_plinko_0036/col_late_baseblue.jpg,col_late_translate,assets/targets/lh_hl_unlink_plinko_0036/col_late_translatered.jpg,82,3454,lh_hl_unlink_plinko_0036,1,True,1,assets/targets/lh_hl_unlink_plinko_0110/col_early_baseblue.jpg,col_early_translate,assets/targets/lh_hl_unlink_plinko_0110/col_early_translate1red.jpg,100,6623,lh_hl_unlink_plinko_0110,1,True,0,assets/targets/hh_hl_unlink_plinko_0202/col_early_basered.jpg,col_early_translate,assets/targets/hh_hl_unlink_plinko_0202/col_early_translate1blue.jpg,16,5970,hh_hl_unlink_plinko_0202,0,True,1,assets/targets/hh_hl_unlink_plinko_0393/col_early_baseblue.jpg,col_early_translate,assets/targets/hh_hl_unlink_plinko_0393/col_early_translate1red.jpg,0,5186,hh_hl_unlink_plinko_0393,0,False,0,assets/targets/hh_hl_unlink_plinko_0269/nocol_basered.jpg,nocol_translate,assets/targets/hh_hl_unlink_plinko_0269/nocol_translate1blue.jpg,38,4626,hh_hl_unlink_plinko_0269,0,True,0,assets/targets/lh_hl_unlink_plinko_0111/nocol_basered.jpg,nocol_translate,assets/targets/lh_hl_unlink_plinko_0111/nocol_translate1blue.jpg,63,2870,lh_hl_unlink_plinko_0111,1,False,6310f89536acffb9a2eca63d
1,1,assets/targets/lh_hl_unlink_plinko_0036/nocol_baseblue.jpg,nocol_translate,assets/targets/lh_hl_unlink_plinko_0036/nocol_translate1red.jpg,50,11293,lh_hl_unlink_plinko_0036,-1,False,0,assets/targets/hh_hl_unlink_plinko_0252/col_early_basered.jpg,col_early_translate,assets/targets/hh_hl_unlink_plinko_0252/col_early_translate1blue.jpg,62,7273,hh_hl_unlink_plinko_0252,1,False,0,assets/targets/hh_hl_unlink_plinko_0240/maybecol_basered.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0240/maybecol_translate1blue.jpg,34,4811,hh_hl_unlink_plinko_0240,0,True,0,assets/targets/lh_ll_unlink_plinko_0217/col_early_basered.jpg,col_early_translate,assets/targets/lh_ll_unlink_plinko_0217/col_early_translate1blue.jpg,29,6644,lh_ll_unlink_plinko_0217,0,True,0,assets/targets/lh_ll_unlink_plinko_0091/col_late_basered.jpg,col_late_translate,assets/targets/lh_ll_unlink_plinko_0091/col_late_translateblue.jpg,67,4730,lh_ll_unlink_plinko_0091,1,False,0,assets/targets/lh_ll_unlink_plinko_0060/col_late_basered.jpg,col_late_translate,assets/targets/lh_ll_unlink_plinko_0060/col_late_translateblue.jpg,64,6522,lh_ll_unlink_plinko_0060,1,False,0,assets/targets/hh_hl_unlink_plinko_0202/col_early_basered.jpg,col_early_translate,assets/targets/hh_hl_unlink_plinko_0202/col_early_translateblue.jpg,22,5426,hh_hl_unlink_plinko_0202,0,True,0,assets/targets/lh_hl_unlink_plinko_0111/col_early_basered.jpg,col_early_translate,assets/targets/lh_hl_unlink_plinko_0111/col_early_translate1blue.jpg,71,4710,lh_hl_unlink_plinko_0111,1,False,0,assets/targets/hh_hl_unlink_plinko_0315/maybecol_basered.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0315/maybecol_translate1blue.jpg,90,6497,hh_hl_unlink_plinko_0315,1,False,1,assets/targets/hh_hl_unlink_plinko_0105/nocol_baseblue.jpg,nocol_translate,assets/targets/hh_hl_unlink_plinko_0105/nocol_translatered.jpg,52,5597,hh_hl_unlink_plinko_0105,1,True,1,assets/targets/hh_hl_unlink_plinko_0393/nocol_baseblue.jpg,nocol_translate,assets/targets/hh_hl_unlink_plinko_0393/nocol_translate1red.jpg,22,8208,hh_hl_unlink_plinko_0393,0,False,0,assets/targets/hh_hl_unlink_plinko_0269/maybecol_basered.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0269/maybecol_translateblue.jpg,59,4645,hh_hl_unlink_plinko_0269,1,False,0,assets/targets/lh_ll_unlink_plinko_0155/col_late_basered.jpg,col_late_translate,assets/targets/lh_ll_unlink_plinko_0155/col_late_translateblue.jpg,31,4982,lh_ll_unlink_plinko_0155,0,True,1,assets/targets/lh_hl_unlink_plinko_0049/col_late_baseblue.jpg,col_late_translate,assets/targets/lh_hl_unlink_plinko_0049/col_late_translatered.jpg,23,4571,lh_hl_unlink_plinko_0049,0,False,0,assets/targets/hh_hl_unlink_plinko_0246/maybecol_basered.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0246/maybecol_translateblue.jpg,51,4111,hh_hl_unlink_plinko_0246,1,False,1,assets/targets/lh_hl_unlink_plinko_0110/nocol_baseblue.jpg,nocol_translate,assets/targets/lh_hl_unlink_plinko_0110/nocol_translate1red.jpg,32,4802,lh_hl_unlink_plinko_0110,0,False,6160943a64a548ea3e261fc2
2,1,assets/targets/hh_hl_unlink_plinko_0393/maybecol_baseblue.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0393/maybecol_translatered.jpg,87,19967,hh_hl_unlink_plinko_0393,1,True,0,assets/targets/lh_hl_unlink_plinko_0049/col_early_basered.jpg,col_early_translate,assets/targets/lh_hl_unlink_plinko_0049/col_early_translate1blue.jpg,0,6698,lh_hl_unlink_plinko_0049,0,True,1,assets/targets/lh_ll_unlink_plinko_0091/nocol_baseblue.jpg,nocol_translate,assets/targets/lh_ll_unlink_plinko_0091/nocol_translate1red.jpg,50,6255,lh_ll_unlink_plinko_0091,-1,False,1,assets/targets/lh_ll_unlink_plinko_0155/nocol_baseblue.jpg,nocol_translate,assets/targets/lh_ll_unlink_plinko_0155/nocol_translatered.jpg,50,3055,lh_ll_unlink_plinko_0155,-1,False,0,assets/targets/hh_hl_unlink_plinko_0252/maybecol_basered.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0252/maybecol_translate1blue.jpg,5,7250,hh_hl_unlink_plinko_0252,0,True,1,assets/targets/hh_hl_unlink_plinko_0246/col_early_baseblue.jpg,col_early_translate,assets/targets/hh_hl_unlink_plinko_0246/col_early_translatered.jpg,100,7202,hh_hl_unlink_plinko_0246,1,True,1,assets/targets/hh_hl_unlink_plinko_0105/nocol_baseblue.jpg,nocol_translate,assets/targets/hh_hl_unlink_plinko_0105/nocol_translate1red.jpg,50,2799,hh_hl_unlink_plinko_0105,-1,False,0,assets/targets/hh_hl_unlink_plinko_0240/col_early_basered.jpg,col_early_translate,assets/targets/hh_hl_unlink_plinko_0240/col_early_translate1blue.jpg,0,7359,hh_hl_unlink_plinko_0240,0,True,0,assets/targets/lh_hl_unlink_plinko_0036/col_early_basered.jpg,col_early_translate,assets/targets/lh_hl_unlink_plinko_0036/col_early_translate1blue.jpg,0,6529,lh_hl_unlink_plinko_0036,0,True,1,assets/targets/hh_hl_unlink_plinko_0315/nocol_baseblue.jpg,nocol_translate,assets/targets/hh_hl_unlink_plinko_0315/nocol_translate1red.jpg,50,4204,hh_hl_unlink_plinko_0315,-1,False,0,assets/targets/lh_ll_unlink_plinko_0217/col_late_basered.jpg,col_late_translate,assets/targets/lh_ll_unlink_plinko_0217/col_late_translateblue.jpg,3,5737,lh_ll_unlink_plinko_0217,0,True,0,assets/targets/hh_hl_unlink_plinko_0269/maybecol_basered.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0269/maybecol_translate1blue.jpg,8,8272,hh_hl_unlink_plinko_0269,0,True,1,assets/targets/lh_ll_unlink_plinko_0060/col_late_baseblue.jpg,col_late_translate,assets/targets/lh_ll_unlink_plinko_0060/col_late_translate1red.jpg,86,7025,lh_ll_unlink_plinko_0060,1,True,1,assets/targets/lh_hl_unlink_plinko_0111/col_late_baseblue.jpg,col_late_translate,assets/targets/lh_hl_unlink_plinko_0111/col_late_translatered.jpg,33,6222,lh_hl_unlink_plinko_0111,0,False,1,assets/targets/lh_hl_unlink_plinko_0110/col_late_baseblue.jpg,col_late_translate,assets/targets/lh_hl_unlink_plinko_0110/col_late_translatered.jpg,100,4781,lh_hl_unlink_plinko_0110,1,True,0,assets/targets/hh_hl_unlink_plinko_0202/maybecol_basered.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0202/maybecol_translateblue.jpg,50,2745,hh_hl_unlink_plinko_0202,-1,False,63bd856eebd3d8dbef467978
3,1,assets/targets/lh_ll_unlink_plinko_0217/nocol_baseblue.jpg,nocol_translate,assets/targets/lh_ll_unlink_plinko_0217/nocol_translatered.jpg,86,18021,lh_ll_unlink_plinko_0217,1,True,0,assets/targets/lh_ll_unlink_plinko_0155/col_late_basered.jpg,col_late_translate,assets/targets/lh_ll_unlink_plinko_0155/col_late_translate1blue.jpg,27,10569,lh_ll_unlink_plinko_0155,0,True,1,assets/targets/hh_hl_unlink_plinko_0240/maybecol_baseblue.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0240/maybecol_translatered.jpg,86,5279,hh_hl_unlink_plinko_0240,1,True,1,assets/targets/lh_hl_unlink_plinko_0111/nocol_baseblue.jpg,nocol_translate,assets/targets/lh_hl_unlink_plinko_0111/nocol_translatered.jpg,49,13634,lh_hl_unlink_plinko_0111,0,False,1,assets/targets/hh_hl_unlink_plinko_0252/maybecol_baseblue.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0252/maybecol_translate1red.jpg,17,14353,hh_hl_unlink_plinko_0252,0,False,1,assets/targets/lh_hl_unlink_plinko_0036/col_late_baseblue.jpg,col_late_translate,assets/targets/lh_hl_unlink_plinko_0036/col_late_translate1red.jpg,27,7024,lh_hl_unlink_plinko_0036,0,False,0,assets/targets/hh_hl_unlink_plinko_0202/nocol_basered.jpg,nocol_translate,assets/targets/hh_hl_unlink_plinko_0202/nocol_translate1blue.jpg,92,7254,hh_hl_unlink_plinko_0202,1,False,0,assets/targets/hh_hl_unlink_plinko_0393/col_early_basered.jpg,col_early_translate,assets/targets/hh_hl_unlink_plinko_0393/col_early_translateblue.jpg,79,26524,hh_hl_unlink_plinko_0393,1,False,1,assets/targets/lh_ll_unlink_plinko_0091/col_early_baseblue.jpg,col_early_translate,assets/targets/lh_ll_unlink_plinko_0091/col_early_translatered.jpg,8,10044,lh_ll_unlink_plinko_0091,0,False,0,assets/targets/hh_hl_unlink_plinko_0269/maybecol_basered.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0269/maybecol_translate1blue.jpg,79,12733,hh_hl_unlink_plinko_0269,1,False,1,assets/targets/lh_hl_unlink_plinko_0110/col_late_baseblue.jpg,col_late_translate,assets/targets/lh_hl_unlink_plinko_0110/col_late_translate1red.jpg,89,9390,lh_hl_unlink_plinko_0110,1,True,1,assets/targets/lh_hl_unlink_plinko_0049/col_early_baseblue.jpg,col_early_translate,assets/targets/lh_hl_unlink_plinko_0049/col_early_translatered.jpg,16,7819,lh_hl_unlink_plinko_0049,0,False,1,assets/targets/hh_hl_unlink_plinko_0315/col_early_baseblue.jpg,col_early_translate,assets/targets/hh_hl_unlink_plinko_0315/col_early_translate1red.jpg,8,16732,hh_hl_unlink_plinko_0315,0,False,0,assets/targets/hh_hl_unlink_plinko_0246/nocol_basered.jpg,nocol_translate,assets/targets/hh_hl_unlink_plinko_0246/nocol_translate1blue.jpg,76,6461,hh_hl_unlink_plinko_0246,1,False,1,assets/targets/lh_ll_unlink_plinko_0060/col_late_baseblue.jpg,col_late_translate,assets/targets/lh_ll_unlink_plinko_0060/col_late_translate1red.jpg,85,8626,lh_ll_unlink_plinko_0060,1,True,0,assets/targets/hh_hl_unlink_plinko_0105/maybecol_basered.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0105/maybecol_translate1blue.jpg,84,6544,hh_hl_unlink_plinko_0105,1,False,6285851a54a1511bfcab385c
4,0,assets/targets/lh_hl_unlink_plinko_0110/col_late_basered.jpg,col_late_translate,assets/targets/lh_hl_unlink_plinko_0110/col_late_translateblue.jpg,15,13967,lh_hl_unlink_plinko_0110,0,True,0,assets/targets/hh_hl_unlink_plinko_0202/maybecol_basered.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0202/maybecol_translate1blue.jpg,44,7342,hh_hl_unlink_plinko_0202,0,True,1,assets/targets/hh_hl_unlink_plinko_0315/nocol_baseblue.jpg,nocol_translate,assets/targets/hh_hl_unlink_plinko_0315/nocol_translatered.jpg,98,5539,hh_hl_unlink_plinko_0315,1,True,0,assets/targets/hh_hl_unlink_plinko_0269/maybecol_basered.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0269/maybecol_translateblue.jpg,90,5448,hh_hl_unlink_plinko_0269,1,False,1,assets/targets/lh_ll_unlink_plinko_0091/col_late_baseblue.jpg,col_late_translate,assets/targets/lh_ll_unlink_plinko_0091/col_late_translate1red.jpg,71,4548,lh_ll_unlink_plinko_0091,1,True,1,assets/targets/lh_hl_unlink_plinko_0036/col_early_baseblue.jpg,col_early_translate,assets/targets/lh_hl_unlink_plinko_0036/col_early_translatered.jpg,94,4329,lh_hl_unlink_plinko_0036,1,True,1,assets/targets/hh_hl_unlink_plinko_0246/nocol_baseblue.jpg,nocol_translate,assets/targets/hh_hl_unlink_plinko_0246/nocol_translatered.jpg,49,5191,hh_hl_unlink_plinko_0246,0,False,0,assets/targets/lh_hl_unlink_plinko_0049/nocol_basered.jpg,nocol_translate,assets/targets/lh_hl_unlink_plinko_0049/nocol_translateblue.jpg,50,28691,lh_hl_unlink_plinko_0049,-1,False,0,assets/targets/lh_ll_unlink_plinko_0217/col_late_basered.jpg,col_late_translate,assets/targets/lh_ll_unlink_plinko_0217/col_late_translate1blue.jpg,50,4609,lh_ll_unlink_plinko_0217,-1,False,1,assets/targets/hh_hl_unlink_plinko_0393/maybecol_baseblue.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0393/maybecol_translate1red.jpg,22,5644,hh_hl_unlink_plinko_0393,0,False,0,assets/targets/lh_ll_unlink_plinko_0155/col_late_basered.jpg,col_late_translate,assets/targets/lh_ll_unlink_plinko_0155/col_late_translateblue.jpg,14,5488,lh_ll_unlink_plinko_0155,0,True,1,assets/targets/lh_ll_unlink_plinko_0060/nocol_baseblue.jpg,nocol_translate,assets/targets/lh_ll_unlink_plinko_0060/nocol_translate1red.jpg,64,7598,lh_ll_unlink_plinko_0060,1,True,1,assets/targets/hh_hl_unlink_plinko_0252/col_early_baseblue.jpg,col_early_translate,assets/targets/hh_hl_unlink_plinko_0252/col_early_translatered.jpg,80,7570,hh_hl_unlink_plinko_0252,1,True,1,assets/targets/hh_hl_unlink_plinko_0105/col_early_baseblue.jpg,col_early_translate,assets/targets/hh_hl_unlink_plinko_0105/col_early_translate1red.jpg,100,5979,hh_hl_unlink_plinko_0105,1,True,1,assets/targets/lh_hl_unlink_plinko_0111/col_early_baseblue.jpg,col_early_translate,assets/targets/lh_hl_unlink_plinko_0111/col_early_translatered.jpg,100,4454,lh_hl_unlink_plinko_0111,1,True,1,assets/targets/hh_hl_unlink_plinko_0240/maybecol_baseblue.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0240/maybecol_translate1red.jpg,15,22335,hh_hl_unlink_plinko_0240,0,False,5e1974bcdb54d72191658210
5,1,assets/targets/lh_ll_unlink_plinko_0060/nocol_baseblue.jpg,nocol_translate,assets/targets/lh_ll_unlink_plinko_0060/nocol_translate1red.jpg,50,13511,lh_ll_unlink_plinko_0060,-1,False,0,assets/targets/lh_hl_unlink_plinko_0049/col_late_basered.jpg,col_late_translate,assets/targets/lh_hl_unlink_plinko_0049/col_late_translateblue.jpg,0,6260,lh_hl_unlink_plinko_0049,0,True,0,assets/targets/lh_ll_unlink_plinko_0217/col_late_basered.jpg,col_late_translate,assets/targets/lh_ll_unlink_plinko_0217/col_late_translate1blue.jpg,0,6356,lh_ll_unlink_plinko_0217,0,True,1,assets/targets/hh_hl_unlink_plinko_0202/maybecol_baseblue.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0202/maybecol_translate1red.jpg,100,7272,hh_hl_unlink_plinko_0202,1,True,0,assets/targets/hh_hl_unlink_plinko_0393/nocol_basered.jpg,nocol_translate,assets/targets/hh_hl_unlink_plinko_0393/nocol_translateblue.jpg,50,3469,hh_hl_unlink_plinko_0393,-1,False,0,assets/targets/hh_hl_unlink_plinko_0246/col_early_basered.jpg,col_early_translate,assets/targets/hh_hl_unlink_plinko_0246/col_early_translate1blue.jpg,0,4237,hh_hl_unlink_plinko_0246,0,True,0,assets/targets/hh_hl_unlink_plinko_0269/maybecol_basered.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0269/maybecol_translate1blue.jpg,0,6625,hh_hl_unlink_plinko_0269,0,True,0,assets/targets/hh_hl_unlink_plinko_0240/maybecol_basered.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0240/maybecol_translate1blue.jpg,100,33614,hh_hl_unlink_plinko_0240,1,False,1,assets/targets/hh_hl_unlink_plinko_0105/maybecol_baseblue.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0105/maybecol_translate1red.jpg,50,4656,hh_hl_unlink_plinko_0105,-1,False,1,assets/targets/lh_hl_unlink_plinko_0111/col_late_baseblue.jpg,col_late_translate,assets/targets/lh_hl_unlink_plinko_0111/col_late_translate1red.jpg,100,8160,lh_hl_unlink_plinko_0111,1,True,0,assets/targets/hh_hl_unlink_plinko_0315/nocol_basered.jpg,nocol_translate,assets/targets/hh_hl_unlink_plinko_0315/nocol_translate1blue.jpg,50,4120,hh_hl_unlink_plinko_0315,-1,False,1,assets/targets/lh_ll_unlink_plinko_0155/col_late_baseblue.jpg,col_late_translate,assets/targets/lh_ll_unlink_plinko_0155/col_late_translate1red.jpg,100,5669,lh_ll_unlink_plinko_0155,1,True,1,assets/targets/lh_ll_unlink_plinko_0091/col_early_baseblue.jpg,col_early_translate,assets/targets/lh_ll_unlink_plinko_0091/col_early_translatered.jpg,100,5602,lh_ll_unlink_plinko_0091,1,True,1,assets/targets/lh_hl_unlink_plinko_0110/nocol_baseblue.jpg,nocol_translate,assets/targets/lh_hl_unlink_plinko_0110/nocol_translatered.jpg,50,3379,lh_hl_unlink_plinko_0110,-1,False,1,assets/targets/lh_hl_unlink_plinko_0036/col_early_baseblue.jpg,col_early_translate,assets/targets/lh_hl_unlink_plinko_0036/col_early_translatered.jpg,100,9845,lh_hl_unlink_plinko_0036,1,True,1,assets/targets/hh_hl_unlink_plinko_0252/col_early_baseblue.jpg,col_early_translate,assets/targets/hh_hl_unlink_plinko_0252/col_early_translatered.jpg,100,8269,hh_hl_unlink_plinko_0252,1,True,63178a6f2213dd2fe9ef8500
6,1,assets/targets/hh_hl_unlink_plinko_0315/col_early_baseblue.jpg,col_early_translate,assets/targets/hh_hl_unlink_plinko_0315/col_early_translatered.jpg,49,35442,hh_hl_unlink_plinko_0315,0,False,0,assets/targets/hh_hl_unlink_plinko_0393/nocol_basered.jpg,nocol_translate,assets/targets/hh_hl_unlink_plinko_0393/nocol_translate1blue.jpg,44,11375,hh_hl_unlink_plinko_0393,0,True,0,assets/targets/lh_ll_unlink_plinko_0091/col_late_basered.jpg,col_late_translate,assets/targets/lh_ll_unlink_plinko_0091/col_late_translateblue.jpg,67,10931,lh_ll_unlink_plinko_0091,1,False,1,assets/targets/hh_hl_unlink_plinko_0246/maybecol_baseblue.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0246/maybecol_translatered.jpg,14,7926,hh_hl_unlink_plinko_0246,0,False,0,assets/targets/hh_hl_unlink_plinko_0240/maybecol_basered.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0240/maybecol_translateblue.jpg,6,6215,hh_hl_unlink_plinko_0240,0,True,1,assets/targets/lh_hl_unlink_plinko_0110/col_late_baseblue.jpg,col_late_translate,assets/targets/lh_hl_unlink_plinko_0110/col_late_translate1red.jpg,100,6090,lh_hl_unlink_plinko_0110,1,True,0,assets/targets/hh_hl_unlink_plinko_0269/col_early_basered.jpg,col_early_translate,assets/targets/hh_hl_unlink_plinko_0269/col_early_translateblue.jpg,52,4472,hh_hl_unlink_plinko_0269,1,False,0,assets/targets/hh_hl_unlink_plinko_0105/maybecol_basered.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0105/maybecol_translateblue.jpg,32,5808,hh_hl_unlink_plinko_0105,0,True,0,assets/targets/lh_hl_unlink_plinko_0111/col_early_basered.jpg,col_early_translate,assets/targets/lh_hl_unlink_plinko_0111/col_early_translateblue.jpg,0,7125,lh_hl_unlink_plinko_0111,0,True,1,assets/targets/hh_hl_unlink_plinko_0252/maybecol_baseblue.jpg,maybecol_translate,assets/targets/hh_hl_unlink_plinko_0252/maybecol_translate1red.jpg,41,4598,hh_hl_unlink_plinko_0252,0,False,1,assets/targets/hh_hl_unlink_plinko_0202/nocol_baseblue.jpg,nocol_translate,assets/targets/hh_hl_unlink_plinko_0202/nocol_translate1red.jpg,46,5590,hh_hl_unlink_plinko_0202,0,False,0,assets/targets/lh_hl_unlink_plinko_0036/col_late_basered.jpg,col_late_translate,assets/targets/lh_hl_unlink_plinko_0036/col_late_translate1blue.jpg,47,7100,lh_hl_unlink_plinko_0036,0,True,1,assets/targets/lh_hl_unlink_plinko_0049/nocol_baseblue.jpg,nocol_translate,assets/targets/lh_hl_unlink_plinko_0049/nocol_translatered.jpg,53,9696,lh_hl_unlink_plinko_0049,1,True,0,assets/targets/lh_ll_unlink_plinko_0060/col_late_basered.jpg,col_late_translate,assets/targets/lh_ll_unlink_plinko_0060/col_late_translateblue.jpg,38,4578,lh_ll_unlink_plinko_0060,0,True,0,assets/targets/lh_ll_unlink_plinko_0217/col_early_basered.jpg,col_early_translate,assets/targets/lh_ll_unlink_plinko_0217/col_early_translate1blue.jpg,0,5106,lh_ll_unlink_plinko_0217,0,True,1,assets/targets/lh_ll_unlink_plinko_0155/nocol_baseblue.jpg,nocol_translate,assets/targets/lh_ll_unlink_plinko_0155/nocol_translatered.jpg,63,5289,lh_ll_unlink_plinko_0155,1,True,606e4eb2a56685e5593304cd
