baseImg0,cond0,response0,rt0,time_elapsed0,world0,baseImg1,cond1,response1,rt1,time_elapsed1,world1,baseImg2,cond2,response2,rt2,time_elapsed2,world2,baseImg3,cond3,response3,rt3,time_elapsed3,world3,baseImg4,cond4,response4,rt4,time_elapsed4,world4,baseImg5,cond5,response5,rt5,time_elapsed5,world5,baseImg6,cond6,response6,rt6,time_elapsed6,world6,baseImg7,cond7,response7,rt7,time_elapsed7,world7,baseImg8,cond8,response8,rt8,time_elapsed8,world8,baseImg9,cond9,response9,rt9,time_elapsed9,world9,baseImg10,cond10,response10,rt10,time_elapsed10,world10,baseImg11,cond11,response11,rt11,time_elapsed11,world11,baseImg12,cond12,response12,rt12,time_elapsed12,world12,baseImg13,cond13,response13,rt13,time_elapsed13,world13,baseImg14,cond14,response14,rt14,time_elapsed14,world14,baseImg15,cond15,response15,rt15,time_elapsed15,world15,pid
assets/targets/hh_hl_unlink_plinko_0269/nocol_basered.jpg,nocol_translate,13,21479,112920,hh_hl_unlink_plinko_0269,assets/targets/hh_hl_unlink_plinko_0393/maybecol_basered.jpg,maybecol_translate,79,7444,151360,hh_hl_unlink_plinko_0393,assets/targets/hh_hl_unlink_plinko_0105/col_early_basered.jpg,col_early_translate,89,5104,181033,hh_hl_unlink_plinko_0105,assets/targets/lh_hl_unlink_plinko_0036/nocol_basered.jpg,nocol_translate,29,6235,206992,lh_hl_unlink_plinko_0036,assets/targets/hh_hl_unlink_plinko_0246/maybecol_basered.jpg,maybecol_translate,69,5038,239977,hh_hl_unlink_plinko_0246,assets/targets/hh_hl_unlink_plinko_0315/maybecol_basered.jpg,maybecol_translate,80,5179,290104,hh_hl_unlink_plinko_0315,assets/targets/lh_ll_unlink_plinko_0060/nocol_basered.jpg,nocol_translate,46,8554,316185,lh_ll_unlink_plinko_0060,assets/targets/lh_hl_unlink_plinko_0110/col_early_basered.jpg,col_early_translate,81,6734,338008,lh_hl_unlink_plinko_0110,assets/targets/lh_ll_unlink_plinko_0217/col_late_basered.jpg,col_late_translate,74,5626,364928,lh_ll_unlink_plinko_0217,assets/targets/hh_hl_unlink_plinko_0202/maybecol_basered.jpg,maybecol_translate,59,6609,388281,hh_hl_unlink_plinko_0202,assets/targets/lh_hl_unlink_plinko_0049/col_early_basered.jpg,col_early_translate,71,7384,414657,lh_hl_unlink_plinko_0049,assets/targets/hh_hl_unlink_plinko_0252/nocol_basered.jpg,nocol_translate,43,4512,440528,hh_hl_unlink_plinko_0252,assets/targets/hh_hl_unlink_plinko_0240/col_early_basered.jpg,col_early_translate,78,5096,470408,hh_hl_unlink_plinko_0240,assets/targets/lh_ll_unlink_plinko_0091/col_late_basered.jpg,col_late_translate,78,7107,495865,lh_ll_unlink_plinko_0091,assets/targets/lh_hl_unlink_plinko_0111/col_late_basered.jpg,col_late_translate,74,5621,517129,lh_hl_unlink_plinko_0111,assets/targets/lh_ll_unlink_plinko_0155/col_late_basered.jpg,col_late_translate,76,3949,535744,lh_ll_unlink_plinko_0155,5f4ab4bbf5991167732b47c0
assets/targets/lh_hl_unlink_plinko_0111/nocol_basered.jpg,nocol_translate,22,63144,266220,lh_hl_unlink_plinko_0111,assets/targets/lh_ll_unlink_plinko_0091/col_late_basered.jpg,col_late_translate,75,38194,376139,lh_ll_unlink_plinko_0091,assets/targets/hh_hl_unlink_plinko_0105/maybecol_basered.jpg,maybecol_translate,1,18224,454147,hh_hl_unlink_plinko_0105,assets/targets/hh_hl_unlink_plinko_0202/col_early_basered.jpg,col_early_translate,100,15912,507111,hh_hl_unlink_plinko_0202,assets/targets/hh_hl_unlink_plinko_0315/maybecol_basered.jpg,maybecol_translate,25,22818,568037,hh_hl_unlink_plinko_0315,assets/targets/lh_hl_unlink_plinko_0110/col_early_basered.jpg,col_early_translate,100,12862,611917,lh_hl_unlink_plinko_0110,assets/targets/hh_hl_unlink_plinko_0246/nocol_basered.jpg,nocol_translate,0,11463,661971,hh_hl_unlink_plinko_0246,assets/targets/lh_ll_unlink_plinko_0060/nocol_basered.jpg,nocol_translate,0,9360,693289,lh_ll_unlink_plinko_0060,assets/targets/hh_hl_unlink_plinko_0269/maybecol_basered.jpg,maybecol_translate,0,10903,729972,hh_hl_unlink_plinko_0269,assets/targets/lh_ll_unlink_plinko_0155/col_early_basered.jpg,col_early_translate,100,8659,762796,lh_ll_unlink_plinko_0155,assets/targets/lh_hl_unlink_plinko_0036/col_late_basered.jpg,col_late_translate,93,18862,811075,lh_hl_unlink_plinko_0036,assets/targets/lh_ll_unlink_plinko_0217/col_late_basered.jpg,col_late_translate,5,12084,863646,lh_ll_unlink_plinko_0217,assets/targets/hh_hl_unlink_plinko_0240/nocol_basered.jpg,nocol_translate,6,16442,923341,hh_hl_unlink_plinko_0240,assets/targets/hh_hl_unlink_plinko_0393/col_early_basered.jpg,col_early_translate,100,9103,954128,hh_hl_unlink_plinko_0393,assets/targets/hh_hl_unlink_plinko_0252/maybecol_basered.jpg,maybecol_translate,1,18933,1017965,hh_hl_unlink_plinko_0252,assets/targets/lh_hl_unlink_plinko_0049/col_late_basered.jpg,col_late_translate,100,14847,1061459,lh_hl_unlink_plinko_0049,63912cbde71779ba1a9c149b
assets/targets/lh_ll_unlink_plinko_0060/col_late_basered.jpg,col_late_translate,80,15139,95636,lh_ll_unlink_plinko_0060,assets/targets/hh_hl_unlink_plinko_0269/col_early_basered.jpg,col_early_translate,100,7251,127611,hh_hl_unlink_plinko_0269,assets/targets/hh_hl_unlink_plinko_0393/maybecol_basered.jpg,maybecol_translate,10,5757,158541,hh_hl_unlink_plinko_0393,assets/targets/lh_ll_unlink_plinko_0155/col_late_basered.jpg,col_late_translate,100,4821,182523,lh_ll_unlink_plinko_0155,assets/targets/lh_ll_unlink_plinko_0091/nocol_basered.jpg,nocol_translate,0,6011,203116,lh_ll_unlink_plinko_0091,assets/targets/hh_hl_unlink_plinko_0252/nocol_basered.jpg,nocol_translate,0,3566,221581,hh_hl_unlink_plinko_0252,assets/targets/lh_hl_unlink_plinko_0036/nocol_basered.jpg,nocol_translate,0,4920,248408,lh_hl_unlink_plinko_0036,assets/targets/lh_hl_unlink_plinko_0110/col_early_basered.jpg,col_early_translate,100,3681,271324,lh_hl_unlink_plinko_0110,assets/targets/hh_hl_unlink_plinko_0202/maybecol_basered.jpg,maybecol_translate,0,4434,292964,hh_hl_unlink_plinko_0202,assets/targets/lh_ll_unlink_plinko_0217/col_early_basered.jpg,col_early_translate,100,3657,314498,lh_ll_unlink_plinko_0217,assets/targets/lh_hl_unlink_plinko_0049/col_late_basered.jpg,col_late_translate,100,4858,335658,lh_hl_unlink_plinko_0049,assets/targets/lh_hl_unlink_plinko_0111/col_late_basered.jpg,col_late_translate,91,6047,361022,lh_hl_unlink_plinko_0111,assets/targets/hh_hl_unlink_plinko_0315/maybecol_basered.jpg,maybecol_translate,69,4841,391474,hh_hl_unlink_plinko_0315,assets/targets/hh_hl_unlink_plinko_0240/nocol_basered.jpg,nocol_translate,31,4599,414508,hh_hl_unlink_plinko_0240,assets/targets/hh_hl_unlink_plinko_0246/maybecol_basered.jpg,maybecol_translate,20,44626,477679,hh_hl_unlink_plinko_0246,assets/targets/hh_hl_unlink_plinko_0105/col_early_basered.jpg,col_early_translate,100,4842,534792,hh_hl_unlink_plinko_0105,5c4b844bd8496e0001ede2bf
assets/targets/hh_hl_unlink_plinko_0202/col_early_basered.jpg,col_early_translate,100,17108,163924,hh_hl_unlink_plinko_0202,assets/targets/hh_hl_unlink_plinko_0269/nocol_basered.jpg,nocol_translate,0,6016,213634,hh_hl_unlink_plinko_0269,assets/targets/lh_ll_unlink_plinko_0091/nocol_basered.jpg,nocol_translate,0,5244,261578,lh_ll_unlink_plinko_0091,assets/targets/hh_hl_unlink_plinko_0393/maybecol_basered.jpg,maybecol_translate,8,5736,297464,hh_hl_unlink_plinko_0393,assets/targets/hh_hl_unlink_plinko_0105/nocol_basered.jpg,nocol_translate,0,4055,327385,hh_hl_unlink_plinko_0105,assets/targets/lh_hl_unlink_plinko_0110/nocol_basered.jpg,nocol_translate,0,3475,352382,lh_hl_unlink_plinko_0110,assets/targets/hh_hl_unlink_plinko_0240/maybecol_basered.jpg,maybecol_translate,65,6033,394284,hh_hl_unlink_plinko_0240,assets/targets/lh_hl_unlink_plinko_0036/col_late_basered.jpg,col_late_translate,96,4556,418398,lh_hl_unlink_plinko_0036,assets/targets/hh_hl_unlink_plinko_0315/col_early_basered.jpg,col_early_translate,100,4459,453262,hh_hl_unlink_plinko_0315,assets/targets/lh_hl_unlink_plinko_0111/col_early_basered.jpg,col_early_translate,99,2895,478353,lh_hl_unlink_plinko_0111,assets/targets/lh_ll_unlink_plinko_0155/col_early_basered.jpg,col_early_translate,100,4294,503840,lh_ll_unlink_plinko_0155,assets/targets/lh_ll_unlink_plinko_0060/col_late_basered.jpg,col_late_translate,100,3878,528829,lh_ll_unlink_plinko_0060,assets/targets/lh_hl_unlink_plinko_0049/col_late_basered.jpg,col_late_translate,100,3050,548547,lh_hl_unlink_plinko_0049,assets/targets/hh_hl_unlink_plinko_0252/maybecol_basered.jpg,maybecol_translate,81,3350,574229,hh_hl_unlink_plinko_0252,assets/targets/lh_ll_unlink_plinko_0217/col_late_basered.jpg,col_late_translate,94,2901,598210,lh_ll_unlink_plinko_0217,assets/targets/hh_hl_unlink_plinko_0246/maybecol_basered.jpg,maybecol_translate,100,3154,630238,hh_hl_unlink_plinko_0246,5ea9ee70bd6e6c158af94cca
assets/targets/lh_hl_unlink_plinko_0049/col_late_basered.jpg,col_late_translate,82,23166,172221,lh_hl_unlink_plinko_0049,assets/targets/lh_ll_unlink_plinko_0217/nocol_basered.jpg,nocol_translate,59,12317,228951,lh_ll_unlink_plinko_0217,assets/targets/hh_hl_unlink_plinko_0252/col_early_basered.jpg,col_early_translate,100,7292,268479,hh_hl_unlink_plinko_0252,assets/targets/hh_hl_unlink_plinko_0269/maybecol_basered.jpg,maybecol_translate,43,8553,335398,hh_hl_unlink_plinko_0269,assets/targets/lh_hl_unlink_plinko_0111/col_early_basered.jpg,col_early_translate,100,6164,390425,lh_hl_unlink_plinko_0111,assets/targets/hh_hl_unlink_plinko_0240/col_early_basered.jpg,col_early_translate,100,5095,431441,hh_hl_unlink_plinko_0240,assets/targets/lh_hl_unlink_plinko_0036/col_early_basered.jpg,col_early_translate,100,7218,470678,lh_hl_unlink_plinko_0036,assets/targets/lh_ll_unlink_plinko_0155/nocol_basered.jpg,nocol_translate,0,5058,503262,lh_ll_unlink_plinko_0155,assets/targets/lh_hl_unlink_plinko_0110/col_late_basered.jpg,col_late_translate,73,3786,536141,lh_hl_unlink_plinko_0110,assets/targets/hh_hl_unlink_plinko_0105/maybecol_basered.jpg,maybecol_translate,54,5786,599599,hh_hl_unlink_plinko_0105,assets/targets/hh_hl_unlink_plinko_0202/nocol_basered.jpg,nocol_translate,0,5860,637991,hh_hl_unlink_plinko_0202,assets/targets/hh_hl_unlink_plinko_0246/nocol_basered.jpg,nocol_translate,0,4255,678219,hh_hl_unlink_plinko_0246,assets/targets/lh_ll_unlink_plinko_0060/col_late_basered.jpg,col_late_translate,80,7952,714819,lh_ll_unlink_plinko_0060,assets/targets/hh_hl_unlink_plinko_0315/maybecol_basered.jpg,maybecol_translate,59,6553,763477,hh_hl_unlink_plinko_0315,assets/targets/hh_hl_unlink_plinko_0393/maybecol_basered.jpg,maybecol_translate,13,4960,808453,hh_hl_unlink_plinko_0393,assets/targets/lh_ll_unlink_plinko_0091/col_late_basered.jpg,col_late_translate,97,4249,845085,lh_ll_unlink_plinko_0091,610847fd403ae0217934a3a1
assets/targets/lh_ll_unlink_plinko_0091/col_late_basered.jpg,col_late_translate,100,16580,120447,lh_ll_unlink_plinko_0091,assets/targets/lh_ll_unlink_plinko_0155/col_late_basered.jpg,col_late_translate,84,9532,168406,lh_ll_unlink_plinko_0155,assets/targets/lh_ll_unlink_plinko_0217/nocol_basered.jpg,nocol_translate,0,14340,214585,lh_ll_unlink_plinko_0217,assets/targets/lh_hl_unlink_plinko_0111/col_late_basered.jpg,col_late_translate,91,94072,354450,lh_hl_unlink_plinko_0111,assets/targets/hh_hl_unlink_plinko_0252/col_early_basered.jpg,col_early_translate,100,5368,391313,hh_hl_unlink_plinko_0252,assets/targets/hh_hl_unlink_plinko_0393/nocol_basered.jpg,nocol_translate,0,5077,420954,hh_hl_unlink_plinko_0393,assets/targets/hh_hl_unlink_plinko_0105/maybecol_basered.jpg,maybecol_translate,0,8028,456414,hh_hl_unlink_plinko_0105,assets/targets/hh_hl_unlink_plinko_0246/col_early_basered.jpg,col_early_translate,100,5133,491617,hh_hl_unlink_plinko_0246,assets/targets/hh_hl_unlink_plinko_0269/maybecol_basered.jpg,maybecol_translate,66,7533,525511,hh_hl_unlink_plinko_0269,assets/targets/hh_hl_unlink_plinko_0240/maybecol_basered.jpg,maybecol_translate,85,10938,583287,hh_hl_unlink_plinko_0240,assets/targets/lh_hl_unlink_plinko_0036/col_early_basered.jpg,col_early_translate,100,3919,607816,lh_hl_unlink_plinko_0036,assets/targets/lh_hl_unlink_plinko_0049/nocol_basered.jpg,nocol_translate,0,5367,648896,lh_hl_unlink_plinko_0049,assets/targets/lh_hl_unlink_plinko_0110/col_late_basered.jpg,col_late_translate,84,11237,692107,lh_hl_unlink_plinko_0110,assets/targets/lh_ll_unlink_plinko_0060/col_early_basered.jpg,col_early_translate,100,6452,724399,lh_ll_unlink_plinko_0060,assets/targets/hh_hl_unlink_plinko_0202/maybecol_basered.jpg,maybecol_translate,0,5896,768724,hh_hl_unlink_plinko_0202,assets/targets/hh_hl_unlink_plinko_0315/nocol_basered.jpg,nocol_translate,9,5819,817475,hh_hl_unlink_plinko_0315,610049eee23f5cdadc0e7982
assets/targets/lh_ll_unlink_plinko_0217/nocol_basered.jpg,nocol_translate,5,25026,256833,lh_ll_unlink_plinko_0217,assets/targets/hh_hl_unlink_plinko_0393/maybecol_basered.jpg,maybecol_translate,22,9083,302213,hh_hl_unlink_plinko_0393,assets/targets/lh_ll_unlink_plinko_0091/col_early_basered.jpg,col_early_translate,100,8975,350071,lh_ll_unlink_plinko_0091,assets/targets/hh_hl_unlink_plinko_0315/col_early_basered.jpg,col_early_translate,100,6254,386448,hh_hl_unlink_plinko_0315,assets/targets/lh_hl_unlink_plinko_0110/col_late_basered.jpg,col_late_translate,56,6342,427615,lh_hl_unlink_plinko_0110,assets/targets/lh_hl_unlink_plinko_0111/col_late_basered.jpg,col_late_translate,44,7002,476980,lh_hl_unlink_plinko_0111,assets/targets/hh_hl_unlink_plinko_0202/nocol_basered.jpg,nocol_translate,0,4036,511054,hh_hl_unlink_plinko_0202,assets/targets/hh_hl_unlink_plinko_0252/maybecol_basered.jpg,maybecol_translate,23,7478,546575,hh_hl_unlink_plinko_0252,assets/targets/hh_hl_unlink_plinko_0269/nocol_basered.jpg,nocol_translate,0,2771,577222,hh_hl_unlink_plinko_0269,assets/targets/lh_hl_unlink_plinko_0049/col_late_basered.jpg,col_late_translate,55,5673,602380,lh_hl_unlink_plinko_0049,assets/targets/lh_ll_unlink_plinko_0155/nocol_basered.jpg,nocol_translate,0,3503,626865,lh_ll_unlink_plinko_0155,assets/targets/lh_hl_unlink_plinko_0036/col_early_basered.jpg,col_early_translate,100,3803,655584,lh_hl_unlink_plinko_0036,assets/targets/hh_hl_unlink_plinko_0240/maybecol_basered.jpg,maybecol_translate,64,3881,692037,hh_hl_unlink_plinko_0240,assets/targets/hh_hl_unlink_plinko_0105/maybecol_basered.jpg,maybecol_translate,26,5046,725649,hh_hl_unlink_plinko_0105,assets/targets/hh_hl_unlink_plinko_0246/col_early_basered.jpg,col_early_translate,100,2959,756489,hh_hl_unlink_plinko_0246,assets/targets/lh_ll_unlink_plinko_0060/col_late_basered.jpg,col_late_translate,65,2957,788648,lh_ll_unlink_plinko_0060,5a9416ba6475f900019fa690
assets/targets/lh_ll_unlink_plinko_0091/col_late_basered.jpg,col_late_translate,83,57959,433927,lh_ll_unlink_plinko_0091,assets/targets/lh_ll_unlink_plinko_0155/nocol_basered.jpg,nocol_translate,0,13368,519111,lh_ll_unlink_plinko_0155,assets/targets/hh_hl_unlink_plinko_0105/nocol_basered.jpg,nocol_translate,0,6056,580366,hh_hl_unlink_plinko_0105,assets/targets/hh_hl_unlink_plinko_0246/maybecol_basered.jpg,maybecol_translate,62,9185,642749,hh_hl_unlink_plinko_0246,assets/targets/lh_hl_unlink_plinko_0049/col_early_basered.jpg,col_early_translate,100,12001,716429,lh_hl_unlink_plinko_0049,assets/targets/lh_hl_unlink_plinko_0110/col_late_basered.jpg,col_late_translate,100,19443,765913,lh_hl_unlink_plinko_0110,assets/targets/hh_hl_unlink_plinko_0393/col_early_basered.jpg,col_early_translate,100,7350,836739,hh_hl_unlink_plinko_0393,assets/targets/hh_hl_unlink_plinko_0269/col_early_basered.jpg,col_early_translate,100,5485,876659,hh_hl_unlink_plinko_0269,assets/targets/lh_hl_unlink_plinko_0111/nocol_basered.jpg,nocol_translate,0,4829,916436,lh_hl_unlink_plinko_0111,assets/targets/lh_ll_unlink_plinko_0217/col_early_basered.jpg,col_early_translate,100,21852,982051,lh_ll_unlink_plinko_0217,assets/targets/hh_hl_unlink_plinko_0202/nocol_basered.jpg,nocol_translate,0,4741,1048907,hh_hl_unlink_plinko_0202,assets/targets/hh_hl_unlink_plinko_0252/maybecol_basered.jpg,maybecol_translate,62,7518,1093994,hh_hl_unlink_plinko_0252,assets/targets/hh_hl_unlink_plinko_0315/maybecol_basered.jpg,maybecol_translate,60,7754,1132746,hh_hl_unlink_plinko_0315,assets/targets/lh_ll_unlink_plinko_0060/col_late_basered.jpg,col_late_translate,65,3743,1172506,lh_ll_unlink_plinko_0060,assets/targets/lh_hl_unlink_plinko_0036/col_late_basered.jpg,col_late_translate,100,20759,1258964,lh_hl_unlink_plinko_0036,assets/targets/hh_hl_unlink_plinko_0240/maybecol_basered.jpg,maybecol_translate,56,5282,1319984,hh_hl_unlink_plinko_0240,5c8f224c9d2bff0001867ce2
assets/targets/lh_hl_unlink_plinko_0049/nocol_basered.jpg,nocol_translate,16,29568,198104,lh_hl_unlink_plinko_0049,assets/targets/hh_hl_unlink_plinko_0105/col_early_basered.jpg,col_early_translate,100,13305,277977,hh_hl_unlink_plinko_0105,assets/targets/lh_ll_unlink_plinko_0091/col_early_basered.jpg,col_early_translate,100,14812,328908,lh_ll_unlink_plinko_0091,assets/targets/hh_hl_unlink_plinko_0393/nocol_basered.jpg,nocol_translate,0,7314,375603,hh_hl_unlink_plinko_0393,assets/targets/lh_ll_unlink_plinko_0155/col_late_basered.jpg,col_late_translate,72,11713,435919,lh_ll_unlink_plinko_0155,assets/targets/hh_hl_unlink_plinko_0240/maybecol_basered.jpg,maybecol_translate,26,12394,492154,hh_hl_unlink_plinko_0240,assets/targets/hh_hl_unlink_plinko_0246/col_early_basered.jpg,col_early_translate,100,8447,539958,hh_hl_unlink_plinko_0246,assets/targets/lh_hl_unlink_plinko_0110/nocol_basered.jpg,nocol_translate,0,6139,582276,lh_hl_unlink_plinko_0110,assets/targets/hh_hl_unlink_plinko_0202/maybecol_basered.jpg,maybecol_translate,0,6656,628807,hh_hl_unlink_plinko_0202,assets/targets/hh_hl_unlink_plinko_0315/nocol_basered.jpg,nocol_translate,0,8585,668501,hh_hl_unlink_plinko_0315,assets/targets/hh_hl_unlink_plinko_0269/maybecol_basered.jpg,maybecol_translate,82,6619,726679,hh_hl_unlink_plinko_0269,assets/targets/hh_hl_unlink_plinko_0252/maybecol_basered.jpg,maybecol_translate,53,10701,785094,hh_hl_unlink_plinko_0252,assets/targets/lh_ll_unlink_plinko_0060/col_early_basered.jpg,col_early_translate,100,5687,826701,lh_ll_unlink_plinko_0060,assets/targets/lh_hl_unlink_plinko_0111/col_late_basered.jpg,col_late_translate,78,8109,879577,lh_hl_unlink_plinko_0111,assets/targets/lh_ll_unlink_plinko_0217/col_late_basered.jpg,col_late_translate,94,6769,920938,lh_ll_unlink_plinko_0217,assets/targets/lh_hl_unlink_plinko_0036/col_late_basered.jpg,col_late_translate,71,9492,963345,lh_hl_unlink_plinko_0036,5b1690e6f6cef00001428471
assets/targets/lh_ll_unlink_plinko_0217/nocol_basered.jpg,nocol_translate,0,45604,164192,lh_ll_unlink_plinko_0217,assets/targets/hh_hl_unlink_plinko_0315/maybecol_basered.jpg,maybecol_translate,73,6163,203744,hh_hl_unlink_plinko_0315,assets/targets/lh_ll_unlink_plinko_0060/col_late_basered.jpg,col_late_translate,98,4995,239977,lh_ll_unlink_plinko_0060,assets/targets/lh_ll_unlink_plinko_0091/nocol_basered.jpg,nocol_translate,0,8215,272574,lh_ll_unlink_plinko_0091,assets/targets/hh_hl_unlink_plinko_0105/nocol_basered.jpg,nocol_translate,0,3534,318214,hh_hl_unlink_plinko_0105,assets/targets/lh_hl_unlink_plinko_0049/col_late_basered.jpg,col_late_translate,100,3736,343353,lh_hl_unlink_plinko_0049,assets/targets/lh_hl_unlink_plinko_0111/col_early_basered.jpg,col_early_translate,100,2930,436474,lh_hl_unlink_plinko_0111,assets/targets/hh_hl_unlink_plinko_0393/maybecol_basered.jpg,maybecol_translate,0,3273,475527,hh_hl_unlink_plinko_0393,assets/targets/hh_hl_unlink_plinko_0269/col_early_basered.jpg,col_early_translate,100,3238,518519,hh_hl_unlink_plinko_0269,assets/targets/lh_hl_unlink_plinko_0110/col_early_basered.jpg,col_early_translate,100,3054,546789,lh_hl_unlink_plinko_0110,assets/targets/hh_hl_unlink_plinko_0202/maybecol_basered.jpg,maybecol_translate,77,4834,578593,hh_hl_unlink_plinko_0202,assets/targets/lh_hl_unlink_plinko_0036/col_late_basered.jpg,col_late_translate,100,3721,613811,lh_hl_unlink_plinko_0036,assets/targets/hh_hl_unlink_plinko_0246/maybecol_basered.jpg,maybecol_translate,100,2598,641912,hh_hl_unlink_plinko_0246,assets/targets/hh_hl_unlink_plinko_0240/nocol_basered.jpg,nocol_translate,0,3402,678967,hh_hl_unlink_plinko_0240,assets/targets/hh_hl_unlink_plinko_0252/col_early_basered.jpg,col_early_translate,100,2303,700733,hh_hl_unlink_plinko_0252,assets/targets/lh_ll_unlink_plinko_0155/col_late_basered.jpg,col_late_translate,100,2520,722991,lh_ll_unlink_plinko_0155,637e23fa17add990c0d9e1e7
assets/targets/lh_hl_unlink_plinko_0036/col_early_basered.jpg,col_early_translate,100,34521,142142,lh_hl_unlink_plinko_0036,assets/targets/hh_hl_unlink_plinko_0202/col_early_basered.jpg,col_early_translate,100,9628,177509,hh_hl_unlink_plinko_0202,assets/targets/lh_hl_unlink_plinko_0049/col_late_basered.jpg,col_late_translate,100,12329,211661,lh_hl_unlink_plinko_0049,assets/targets/hh_hl_unlink_plinko_0269/col_early_basered.jpg,col_early_translate,100,5790,244052,hh_hl_unlink_plinko_0269,assets/targets/lh_ll_unlink_plinko_0217/col_late_basered.jpg,col_late_translate,100,8469,271304,lh_ll_unlink_plinko_0217,assets/targets/hh_hl_unlink_plinko_0393/maybecol_basered.jpg,maybecol_translate,0,7454,304272,hh_hl_unlink_plinko_0393,assets/targets/hh_hl_unlink_plinko_0240/maybecol_basered.jpg,maybecol_translate,100,8241,343393,hh_hl_unlink_plinko_0240,assets/targets/lh_ll_unlink_plinko_0155/nocol_basered.jpg,nocol_translate,49,8897,380708,lh_ll_unlink_plinko_0155,assets/targets/lh_ll_unlink_plinko_0091/col_late_basered.jpg,col_late_translate,52,10304,412097,lh_ll_unlink_plinko_0091,assets/targets/lh_ll_unlink_plinko_0060/col_early_basered.jpg,col_early_translate,100,6608,442029,lh_ll_unlink_plinko_0060,assets/targets/lh_hl_unlink_plinko_0110/col_late_basered.jpg,col_late_translate,100,6704,474809,lh_hl_unlink_plinko_0110,assets/targets/lh_hl_unlink_plinko_0111/nocol_basered.jpg,nocol_translate,0,7094,510357,lh_hl_unlink_plinko_0111,assets/targets/hh_hl_unlink_plinko_0315/nocol_basered.jpg,nocol_translate,0,6775,541848,hh_hl_unlink_plinko_0315,assets/targets/hh_hl_unlink_plinko_0246/maybecol_basered.jpg,maybecol_translate,0,7069,673623,hh_hl_unlink_plinko_0246,assets/targets/hh_hl_unlink_plinko_0252/maybecol_basered.jpg,maybecol_translate,41,4565,698405,hh_hl_unlink_plinko_0252,assets/targets/hh_hl_unlink_plinko_0105/nocol_basered.jpg,nocol_translate,0,6112,723442,hh_hl_unlink_plinko_0105,5df95a0e9a993f6ddf0fdc2c
assets/targets/hh_hl_unlink_plinko_0252/nocol_basered.jpg,nocol_translate,10,41085,314123,hh_hl_unlink_plinko_0252,assets/targets/lh_ll_unlink_plinko_0155/col_late_basered.jpg,col_late_translate,32,18909,394769,lh_ll_unlink_plinko_0155,assets/targets/lh_hl_unlink_plinko_0049/col_late_basered.jpg,col_late_translate,94,11705,457320,lh_hl_unlink_plinko_0049,assets/targets/hh_hl_unlink_plinko_0202/col_early_basered.jpg,col_early_translate,100,9948,514720,hh_hl_unlink_plinko_0202,assets/targets/hh_hl_unlink_plinko_0269/maybecol_basered.jpg,maybecol_translate,100,5664,559427,hh_hl_unlink_plinko_0269,assets/targets/hh_hl_unlink_plinko_0393/nocol_basered.jpg,nocol_translate,0,6588,600243,hh_hl_unlink_plinko_0393,assets/targets/hh_hl_unlink_plinko_0246/maybecol_basered.jpg,maybecol_translate,73,14136,677713,hh_hl_unlink_plinko_0246,assets/targets/lh_ll_unlink_plinko_0091/nocol_basered.jpg,nocol_translate,2,5765,715386,lh_ll_unlink_plinko_0091,assets/targets/lh_hl_unlink_plinko_0111/col_early_basered.jpg,col_early_translate,100,5028,773312,lh_hl_unlink_plinko_0111,assets/targets/lh_hl_unlink_plinko_0110/col_late_basered.jpg,col_late_translate,94,8081,813985,lh_hl_unlink_plinko_0110,assets/targets/hh_hl_unlink_plinko_0315/maybecol_basered.jpg,maybecol_translate,11,7620,865893,hh_hl_unlink_plinko_0315,assets/targets/hh_hl_unlink_plinko_0240/col_early_basered.jpg,col_early_translate,100,5492,918906,hh_hl_unlink_plinko_0240,assets/targets/lh_hl_unlink_plinko_0036/col_late_basered.jpg,col_late_translate,93,10506,966773,lh_hl_unlink_plinko_0036,assets/targets/lh_ll_unlink_plinko_0217/col_early_basered.jpg,col_early_translate,100,4506,1007380,lh_ll_unlink_plinko_0217,assets/targets/lh_ll_unlink_plinko_0060/nocol_basered.jpg,nocol_translate,0,9107,1051321,lh_ll_unlink_plinko_0060,assets/targets/hh_hl_unlink_plinko_0105/maybecol_basered.jpg,maybecol_translate,53,8696,1105702,hh_hl_unlink_plinko_0105,63c9733a4e33d610303932fa
