alpha_d,alpha_h,decay,r2
0.0,-1.0,0.09999999999999999,0.286006461132087
0.0,-1.0,0.11849068510006666,0.2877897165165969
0.0,-1.0,0.1404004245548316,0.30269361305983206
0.0,-1.0,0.16636142493842218,0.32228810002435354
0.0,-1.0,0.1971227921517696,0.3239574011410979
0.0,-1.0,0.23357214690901223,0.3424084070762044
0.0,-1.0,0.2767612370754227,0.3614661991178476
0.0,-1.0,0.32793628590208806,0.36446797417270976
0.0,-1.0,0.3885739518570975,0.38725809332588357
0.0,-1.0,0.460423937675878,0.4235160493583481
0.0,-1.0,0.5455594781168519,0.423466731316777
0.0,-1.0,0.646437163249006,0.46158256561105865
0.0,-1.0,0.7659678234751834,0.479858572006403
0.0,-1.0,0.907600521681814,0.4974443973449868
0.0,-1.0,1.0754220761125606,0.46608096941825683
0.0,-1.0,1.2742749857031335,0.45591681281521795
0.0,-1.0,1.5098971606184193,0.42758148177643296
0.0,-1.0,1.789087489923219,0.41218616794814783
0.0,-1.0,2.1199020238496082,0.35934086877422594
0.0,-1.0,2.51188643150958,0.36474370388327687
0.0,-0.736842105263158,0.09999999999999999,0.3102998541585108
0.0,-0.736842105263158,0.11849068510006666,0.3490955270135232
0.0,-0.736842105263158,0.1404004245548316,0.33644372654222304
0.0,-0.736842105263158,0.16636142493842218,0.3647593527325744
0.0,-0.736842105263158,0.1971227921517696,0.3650944137597562
0.0,-0.736842105263158,0.23357214690901223,0.3858172594705258
0.0,-0.736842105263158,0.2767612370754227,0.3978705892245606
0.0,-0.736842105263158,0.32793628590208806,0.40563899134677706
0.0,-0.736842105263158,0.3885739518570975,0.4560104203686824
0.0,-0.736842105263158,0.460423937675878,0.4517267936121884
0.0,-0.736842105263158,0.5455594781168519,0.49580638218679074
0.0,-0.736842105263158,0.646437163249006,0.5068229602285281
0.0,-0.736842105263158,0.7659678234751834,0.5048420260879517
0.0,-0.736842105263158,0.907600521681814,0.5205104668163868
0.0,-0.736842105263158,1.0754220761125606,0.47280236043854323
0.0,-0.736842105263158,1.2742749857031335,0.48024074146766205
0.0,-0.736842105263158,1.5098971606184193,0.45995591650677825
0.0,-0.736842105263158,1.789087489923219,0.4203019970054868
0.0,-0.736842105263158,2.1199020238496082,0.3956092390877383
0.0,-0.736842105263158,2.51188643150958,0.3891153410833284
0.0,-0.4736842105263158,0.09999999999999999,0.35291409910571214
0.0,-0.4736842105263158,0.11849068510006666,0.39269415489731635
0.0,-0.4736842105263158,0.1404004245548316,0.3943510196254764
0.0,-0.4736842105263158,0.16636142493842218,0.4074960414078892
0.0,-0.4736842105263158,0.1971227921517696,0.428552118766752
0.0,-0.4736842105263158,0.23357214690901223,0.43369953358259855
0.0,-0.4736842105263158,0.2767612370754227,0.44892909842882633
0.0,-0.4736842105263158,0.32793628590208806,0.46740349622481164
0.0,-0.4736842105263158,0.3885739518570975,0.4913167321868703
0.0,-0.4736842105263158,0.460423937675878,0.5100372069519571
0.0,-0.4736842105263158,0.5455594781168519,0.5256745663479913
0.0,-0.4736842105263158,0.646437163249006,0.5278718013604832
0.0,-0.4736842105263158,0.7659678234751834,0.540608301341211
0.0,-0.4736842105263158,0.907600521681814,0.5364618800905517
