,noise_position_moving,noise_collision_direction,noise_collision_elasticity,epsilon,rmse,r
347,6.0,0.5,0.2,0.15000000000000002,0.0873240692045152,0.975221663731165
348,6.0,0.6000000000000001,0.2,0.15000000000000002,0.09190992849620727,0.9750671763166002
349,6.0,0.7000000000000001,0.2,0.2,0.07960564223864292,0.9785260507236058
350,6.0,0.8,0.2,0.15000000000000002,0.089668249442017,0.9738576177937123
351,7.0,0.0,0.2,0.15000000000000002,0.0869889467954302,0.9766431214029716
352,7.0,0.1,0.2,0.2,0.08332136936728077,0.9763156198413263
353,7.0,0.2,0.2,0.2,0.08983914062066392,0.9732206285513544
354,7.0,0.30000000000000004,0.2,0.15000000000000002,0.08991709048393243,0.9738505065310397
355,7.0,0.4,0.2,0.15000000000000002,0.09066794316418517,0.974083822331905
356,7.0,0.5,0.2,0.15000000000000002,0.08222515433308414,0.9783458264836867
357,7.0,0.6000000000000001,0.2,0.2,0.08355765135794402,0.9758366936142573
358,7.0,0.7000000000000001,0.2,0.15000000000000002,0.0890962922330436,0.9744199148972709
359,7.0,0.8,0.2,0.15000000000000002,0.08866757296680695,0.9744157856682755
360,8.0,0.0,0.2,0.2,0.08140601144431096,0.9776840304821297
361,8.0,0.1,0.2,0.15000000000000002,0.09118006081286804,0.974811383311272
362,8.0,0.2,0.2,0.15000000000000002,0.09150096233345423,0.9737674499715078
363,8.0,0.30000000000000004,0.2,0.15000000000000002,0.09586546026105901,0.9721854403638559
364,8.0,0.4,0.2,0.2,0.08275691863682225,0.9772572343005275
365,8.0,0.5,0.2,0.15000000000000002,0.08489542755512487,0.9764318052501388
366,8.0,0.6000000000000001,0.2,0.15000000000000002,0.08437355896766917,0.9766092211866654
367,8.0,0.7000000000000001,0.2,0.15000000000000002,0.0826805586067343,0.9783634003486664
368,8.0,0.8,0.2,0.15000000000000002,0.09177983510791499,0.9735949937540567
369,9.0,0.0,0.2,0.2,0.0843772467292715,0.9754470849433174
370,9.0,0.1,0.2,0.2,0.09427042941318894,0.9689014326962544
371,9.0,0.2,0.2,0.15000000000000002,0.08583673902889644,0.9754333985118782
372,9.0,0.30000000000000004,0.2,0.15000000000000002,0.0938591689953208,0.97240571813328
373,9.0,0.4,0.2,0.15000000000000002,0.08844869448815766,0.976058262176024
374,9.0,0.5,0.2,0.15000000000000002,0.08162355588831172,0.9787330418251554
375,9.0,0.6000000000000001,0.2,0.2,0.08706654052949502,0.9745589425045723
376,9.0,0.7000000000000001,0.2,0.2,0.08049504227145998,0.9781322203904605
377,9.0,0.8,0.2,0.15000000000000002,0.08808465142765369,0.976859881211913
378,10.0,0.0,0.2,0.15000000000000002,0.09196992234656907,0.9743048065178274
379,10.0,0.1,0.2,0.2,0.08674465106580148,0.9748638402101133
380,10.0,0.2,0.2,0.15000000000000002,0.08591982468870737,0.9757277091264444
381,10.0,0.30000000000000004,0.2,0.1,0.09405158399231228,0.9744191649914616
382,10.0,0.4,0.2,0.15000000000000002,0.08904581976053122,0.9767811592383697
383,10.0,0.5,0.2,0.15000000000000002,0.08603330756773941,0.976567143122403
384,10.0,0.6000000000000001,0.2,0.2,0.08546452001221282,0.9762547936485891
385,10.0,0.7000000000000001,0.2,0.15000000000000002,0.0872242724469415,0.9773051002043521
386,10.0,0.8,0.2,0.15000000000000002,0.08436908438118328,0.976741624410965
387,11.0,0.0,0.2,0.2,0.0854984299234273,0.9756727708134895
388,11.0,0.1,0.2,0.15000000000000002,0.09152282714242381,0.9730111092168985
389,11.0,0.2,0.2,0.2,0.0809723087527654,0.9781533017043605
390,11.0,0.30000000000000004,0.2,0.15000000000000002,0.08887462889629343,0.9758701177589905
391,11.0,0.4,0.2,0.15000000000000002,0.08373748733713911,0.9785028548545657
392,11.0,0.5,0.2,0.15000000000000002,0.09439153570333278,0.9728166483550066
393,11.0,0.6000000000000001,0.2,0.15000000000000002,0.08564260488968593,0.9762423799336427
394,11.0,0.7000000000000001,0.2,0.15000000000000002,0.08807803697612836,0.9745761852277154
395,11.0,0.8,0.2,0.15000000000000002,0.0931833249208487,0.9725802245962577
396,12.0,0.0,0.2,0.1,0.0933317308507794,0.9754434699132377
397,12.0,0.1,0.2,0.15000000000000002,0.09413873673698495,0.9748890407008193
398,12.0,0.2,0.2,0.15000000000000002,0.08533656550287014,0.9759063660315949
399,12.0,0.30000000000000004,0.2,0.1,0.09752074442431502,0.9720761925119815
400,12.0,0.4,0.2,0.15000000000000002,0.08826696102413083,0.9757746392053759
401,12.0,0.5,0.2,0.15000000000000002,0.08676078726585461,0.9762771817364513
402,12.0,0.6000000000000001,0.2,0.15000000000000002,0.09223671128957307,0.975209722859466
403,12.0,0.7000000000000001,0.2,0.1,0.09659280297980807,0.9737263853057562
404,12.0,0.8,0.2,0.15000000000000002,0.09911152832601726,0.9704377987855269
405,13.0,0.0,0.2,0.15000000000000002,0.08335216103258097,0.9801174527977436
406,13.0,0.1,0.2,0.1,0.09598963912397436,0.9752989130580465
407,13.0,0.2,0.2,0.1,0.10626268496970327,0.9686393554285905
408,13.0,0.30000000000000004,0.2,0.1,0.09527453691990362,0.9744666491899802
409,13.0,0.4,0.2,0.15000000000000002,0.09794268221915982,0.9705562181461992
410,13.0,0.5,0.2,0.15000000000000002,0.09164421985514618,0.9740504414181925
411,13.0,0.6000000000000001,0.2,0.1,0.0961204876946299,0.9735179942137747
412,13.0,0.7000000000000001,0.2,0.1,0.09589412674452476,0.9734630824246101
413,13.0,0.8,0.2,0.1,0.09067728130232872,0.9757444713211678
414,14.0,0.0,0.2,0.1,0.09437002759239681,0.9754893036354578
415,14.0,0.1,0.2,0.15000000000000002,0.09559818089045685,0.9739055921160074
416,14.0,0.2,0.2,0.15000000000000002,0.09201093332601804,0.9751646255658633
417,14.0,0.30000000000000004,0.2,0.1,0.09855341092332569,0.9721943752687263
418,14.0,0.4,0.2,0.1,0.10385181309245539,0.9696514846169692
419,14.0,0.5,0.2,0.15000000000000002,0.09287188501519195,0.9759170832880881
420,14.0,0.6000000000000001,0.2,0.2,0.09378870004880208,0.968378366418767
421,14.0,0.7000000000000001,0.2,0.1,0.09190789891819666,0.975478070101522
422,14.0,0.8,0.2,0.1,0.0990049152558445,0.9730243699390524
423,15.0,0.0,0.2,0.1,0.09685565311970779,0.9752025671401734
424,15.0,0.1,0.2,0.2,0.09324242847773426,0.9687510202695184
425,15.0,0.2,0.2,0.15000000000000002,0.07823042854396345,0.9787366521173256
426,15.0,0.30000000000000004,0.2,0.1,0.09840882082737556,0.9734057192160345
427,15.0,0.4,0.2,0.2,0.0877878836047,0.9724881375367671
428,15.0,0.5,0.2,0.1,0.100943956058111,0.970953508951764
429,15.0,0.6000000000000001,0.2,0.2,0.08484096608959464,0.9744179224020353
430,15.0,0.7000000000000001,0.2,0.2,0.08366775488912659,0.9754175452978022
431,15.0,0.8,0.2,0.15000000000000002,0.08000288498760152,0.9780206418648819
432,0.0,0.0,0.30000000000000004,0.15000000000000002,0.08110420425167912,0.9775434108391429
433,0.0,0.1,0.30000000000000004,0.15000000000000002,0.08405876146252585,0.9761594919677582
434,0.0,0.2,0.30000000000000004,0.1,0.0981852020214322,0.9746585266390376
435,0.0,0.30000000000000004,0.30000000000000004,0.1,0.09983083189994196,0.9726362664326447
436,0.0,0.4,0.30000000000000004,0.1,0.09808294907346456,0.9743346646947579
437,0.0,0.5,0.30000000000000004,0.1,0.08913173857808666,0.9784158260160475
438,0.0,0.6000000000000001,0.30000000000000004,0.1,0.10203637257773483,0.9724766565735148
439,0.0,0.7000000000000001,0.30000000000000004,0.1,0.09631629188507705,0.9747152882996925
440,0.0,0.8,0.30000000000000004,0.15000000000000002,0.0867349357458112,0.9745154916949668
441,1.0,0.0,0.30000000000000004,0.2,0.07568208554377136,0.980105305493054
442,1.0,0.1,0.30000000000000004,0.15000000000000002,0.08306166836372679,0.9764558202643183
443,1.0,0.2,0.30000000000000004,0.15000000000000002,0.08102034536493553,0.9775860710324956
444,1.0,0.30000000000000004,0.30000000000000004,0.15000000000000002,0.09645965606429394,0.9699714932846585
445,1.0,0.4,0.30000000000000004,0.15000000000000002,0.07808181369959244,0.9787009248497348
446,1.0,0.5,0.30000000000000004,0.15000000000000002,0.07116447675461396,0.9827861475698842
447,1.0,0.6000000000000001,0.30000000000000004,0.15000000000000002,0.07359013075844574,0.9814285582867402
448,1.0,0.7000000000000001,0.30000000000000004,0.15000000000000002,0.09100793836392285,0.9724641836632142
449,1.0,0.8,0.30000000000000004,0.15000000000000002,0.07494426783228661,0.9806404819700439
450,2.0,0.0,0.30000000000000004,0.15000000000000002,0.07523321384400337,0.9804367428982542
451,2.0,0.1,0.30000000000000004,0.15000000000000002,0.076951905927481,0.9792854283049957
452,2.0,0.2,0.30000000000000004,0.1,0.09856571538592557,0.9728857023996842
453,2.0,0.30000000000000004,0.30000000000000004,0.15000000000000002,0.07619357359865413,0.9803524826630743
454,2.0,0.4,0.30000000000000004,0.15000000000000002,0.08229860253133449,0.9770222320208103
455,2.0,0.5,0.30000000000000004,0.15000000000000002,0.08580980540656943,0.9753194811068245
456,2.0,0.6000000000000001,0.30000000000000004,0.2,0.08729494211054932,0.9731589453992517
457,2.0,0.7000000000000001,0.30000000000000004,0.15000000000000002,0.07706739689541361,0.9794929698598419
458,2.0,0.8,0.30000000000000004,0.15000000000000002,0.08641154002861372,0.9749066725483057
459,3.0,0.0,0.30000000000000004,0.15000000000000002,0.08575371080997857,0.9753652049157197
460,3.0,0.1,0.30000000000000004,0.15000000000000002,0.07985281962810896,0.9786790914314477
461,3.0,0.2,0.30000000000000004,0.15000000000000002,0.0852741324558835,0.9764370107318976
462,3.0,0.30000000000000004,0.30000000000000004,0.15000000000000002,0.08809728342950304,0.9741208302134564
463,3.0,0.4,0.30000000000000004,0.2,0.08419043083672696,0.9749880951630703
464,3.0,0.5,0.30000000000000004,0.15000000000000002,0.08051866627753292,0.9784437701197196
465,3.0,0.6000000000000001,0.30000000000000004,0.15000000000000002,0.09075791556246265,0.9728543464750022
466,3.0,0.7000000000000001,0.30000000000000004,0.15000000000000002,0.08278217437400812,0.9761237747540428
467,3.0,0.8,0.30000000000000004,0.15000000000000002,0.08878767749386893,0.9734882673556541
468,4.0,0.0,0.30000000000000004,0.2,0.0843786949827819,0.9750742010874353
469,4.0,0.1,0.30000000000000004,0.2,0.07760915416981791,0.97937281902132
470,4.0,0.2,0.30000000000000004,0.15000000000000002,0.08939612802700753,0.9736617232310981
471,4.0,0.30000000000000004,0.30000000000000004,0.15000000000000002,0.08767977379899516,0.9744293484789343
472,4.0,0.4,0.30000000000000004,0.15000000000000002,0.07904751106284603,0.9789354036730816
473,4.0,0.5,0.30000000000000004,0.2,0.07490043312108045,0.981116651538663
474,4.0,0.6000000000000001,0.30000000000000004,0.2,0.0756945215478244,0.9807315657647813
475,4.0,0.7000000000000001,0.30000000000000004,0.15000000000000002,0.07883760736784523,0.9788361510109885
476,4.0,0.8,0.30000000000000004,0.2,0.08554397184510537,0.9743586318648411
477,5.0,0.0,0.30000000000000004,0.15000000000000002,0.08977011842700108,0.9740346816385581
478,5.0,0.1,0.30000000000000004,0.15000000000000002,0.07444906997344426,0.9812673597497932
479,5.0,0.2,0.30000000000000004,0.15000000000000002,0.07868143174678177,0.9789287923397517
480,5.0,0.30000000000000004,0.30000000000000004,0.15000000000000002,0.09050782852251704,0.9724398562568153
481,5.0,0.4,0.30000000000000004,0.15000000000000002,0.07456697774330809,0.9812728115102081
482,5.0,0.5,0.30000000000000004,0.15000000000000002,0.087306578916525,0.9749322391443851
483,5.0,0.6000000000000001,0.30000000000000004,0.15000000000000002,0.09139567414329557,0.9725789726384734
484,5.0,0.7000000000000001,0.30000000000000004,0.15000000000000002,0.08943202329113834,0.9733302356462483
485,5.0,0.8,0.30000000000000004,0.15000000000000002,0.08069861985970896,0.9783612699259681
486,6.0,0.0,0.30000000000000004,0.15000000000000002,0.08026674619145951,0.9785370733361727
487,6.0,0.1,0.30000000000000004,0.15000000000000002,0.0799229766261783,0.9788205997003129
488,6.0,0.2,0.30000000000000004,0.15000000000000002,0.09283491137156157,0.9721295766600337
489,6.0,0.30000000000000004,0.30000000000000004,0.2,0.07930168012296279,0.9790836064532037
490,6.0,0.4,0.30000000000000004,0.15000000000000002,0.09320627673023604,0.9718653069582742
491,6.0,0.5,0.30000000000000004,0.15000000000000002,0.08463670894739088,0.9764687888081229
492,6.0,0.6000000000000001,0.30000000000000004,0.15000000000000002,0.08453678014008527,0.9765514709003301
493,6.0,0.7000000000000001,0.30000000000000004,0.15000000000000002,0.08164705477227548,0.9778061691561822
494,6.0,0.8,0.30000000000000004,0.15000000000000002,0.08747936904389043,0.9748016180199433
495,7.0,0.0,0.30000000000000004,0.15000000000000002,0.09386335566957625,0.970617880987165
496,7.0,0.1,0.30000000000000004,0.15000000000000002,0.09128352611468395,0.9734244008610324
497,7.0,0.2,0.30000000000000004,0.15000000000000002,0.0940985663709852,0.9719048854005538
498,7.0,0.30000000000000004,0.30000000000000004,0.1,0.09347961783368214,0.9731828481224589
499,7.0,0.4,0.30000000000000004,0.15000000000000002,0.08569344891272782,0.9754361960209222
500,7.0,0.5,0.30000000000000004,0.15000000000000002,0.08371965511053889,0.9775372273134889
501,7.0,0.6000000000000001,0.30000000000000004,0.15000000000000002,0.08239992718648427,0.977415393533542
502,7.0,0.7000000000000001,0.30000000000000004,0.15000000000000002,0.09364365373075152,0.9721285985397246
503,7.0,0.8,0.30000000000000004,0.2,0.07818601587810058,0.979729610263596
504,8.0,0.0,0.30000000000000004,0.15000000000000002,0.08934900759022983,0.9746563957120166
505,8.0,0.1,0.30000000000000004,0.15000000000000002,0.09282572109032627,0.9728427203430905
506,8.0,0.2,0.30000000000000004,0.15000000000000002,0.09027458269267427,0.9738198494954302
507,8.0,0.30000000000000004,0.30000000000000004,0.15000000000000002,0.08952645380139992,0.9746558464054348
508,8.0,0.4,0.30000000000000004,0.15000000000000002,0.08734079587676936,0.975530998447568
509,8.0,0.5,0.30000000000000004,0.15000000000000002,0.09124986853833053,0.9732785969484447
510,8.0,0.6000000000000001,0.30000000000000004,0.15000000000000002,0.0830477233497991,0.9772048780809189
511,8.0,0.7000000000000001,0.30000000000000004,0.15000000000000002,0.08494760434721332,0.9763038381049067
512,8.0,0.8,0.30000000000000004,0.1,0.09441313005329015,0.972798183438794
513,9.0,0.0,0.30000000000000004,0.15000000000000002,0.07750633300194258,0.9798624619811833
514,9.0,0.1,0.30000000000000004,0.15000000000000002,0.09403475677669594,0.972304865485717
515,9.0,0.2,0.30000000000000004,0.15000000000000002,0.08223882387529852,0.9779737645470147
516,9.0,0.30000000000000004,0.30000000000000004,0.15000000000000002,0.08238000626398823,0.9777049857681309
517,9.0,0.4,0.30000000000000004,0.15000000000000002,0.08128402591652464,0.9781930786914304
518,9.0,0.5,0.30000000000000004,0.15000000000000002,0.0813145621206003,0.9786159955604941
519,9.0,0.6000000000000001,0.30000000000000004,0.15000000000000002,0.07992890702577936,0.9806328746352889
520,9.0,0.7000000000000001,0.30000000000000004,0.15000000000000002,0.08680195120603322,0.975872966505455
521,9.0,0.8,0.30000000000000004,0.15000000000000002,0.09914324949289963,0.9691163516755502
522,10.0,0.0,0.30000000000000004,0.15000000000000002,0.08934423219048171,0.9741310526597453
523,10.0,0.1,0.30000000000000004,0.15000000000000002,0.09170798641733137,0.9744407337428841
524,10.0,0.2,0.30000000000000004,0.15000000000000002,0.08569777380165798,0.9770171207353902
525,10.0,0.30000000000000004,0.30000000000000004,0.15000000000000002,0.0931562559343166,0.9728275436561439
526,10.0,0.4,0.30000000000000004,0.15000000000000002,0.08270968112626455,0.9787651436507605
527,10.0,0.5,0.30000000000000004,0.15000000000000002,0.09688688008781551,0.9707112105898222
528,10.0,0.6000000000000001,0.30000000000000004,0.15000000000000002,0.09408252949236617,0.9726005821160942
529,10.0,0.7000000000000001,0.30000000000000004,0.1,0.09466420842270468,0.9723629026908832
530,10.0,0.8,0.30000000000000004,0.15000000000000002,0.0924448812831473,0.9736753215948502
531,11.0,0.0,0.30000000000000004,0.15000000000000002,0.09927701254697191,0.9700103290742255
532,11.0,0.1,0.30000000000000004,0.15000000000000002,0.09626300949138174,0.9722225959380439
533,11.0,0.2,0.30000000000000004,0.1,0.10003702766709176,0.9706247158711826
534,11.0,0.30000000000000004,0.30000000000000004,0.15000000000000002,0.08785896525565613,0.9757465857867709
535,11.0,0.4,0.30000000000000004,0.1,0.1018447567299519,0.9690594598537727
536,11.0,0.5,0.30000000000000004,0.15000000000000002,0.09418587399593922,0.9725044904119347
537,11.0,0.6000000000000001,0.30000000000000004,0.1,0.1007950898367431,0.9690128468389374
538,11.0,0.7000000000000001,0.30000000000000004,0.15000000000000002,0.0838279507036352,0.9782287962221335
539,11.0,0.8,0.30000000000000004,0.15000000000000002,0.09396932250864547,0.9725510290452468
540,12.0,0.0,0.30000000000000004,0.15000000000000002,0.09026211559417029,0.9750346243207362
541,12.0,0.1,0.30000000000000004,0.15000000000000002,0.08689359199474195,0.9768926393972697
542,12.0,0.2,0.30000000000000004,0.1,0.09251040759552581,0.9743514085987991
543,12.0,0.30000000000000004,0.30000000000000004,0.15000000000000002,0.08939421585681158,0.9756422558444228
544,12.0,0.4,0.30000000000000004,0.1,0.0948590673405631,0.9730107851227147
545,12.0,0.5,0.30000000000000004,0.15000000000000002,0.09885809828705308,0.9707733723041535
546,12.0,0.6000000000000001,0.30000000000000004,0.15000000000000002,0.09717238531666224,0.9727070738689424
547,12.0,0.7000000000000001,0.30000000000000004,0.15000000000000002,0.09109822178975244,0.9744096095683719
548,12.0,0.8,0.30000000000000004,0.1,0.10720548653656628,0.9672605450185703
549,13.0,0.0,0.30000000000000004,0.1,0.10463141615714197,0.966686831752989
550,13.0,0.1,0.30000000000000004,0.1,0.10172492647867952,0.9699479393337775
551,13.0,0.2,0.30000000000000004,0.15000000000000002,0.09392765737072933,0.9736516728518446
552,13.0,0.30000000000000004,0.30000000000000004,0.1,0.09379502824293913,0.9748094542339323
553,13.0,0.4,0.30000000000000004,0.1,0.10301422316453168,0.9690295571085108
554,13.0,0.5,0.30000000000000004,0.1,0.09204493365857203,0.9747936376262802
555,13.0,0.6000000000000001,0.30000000000000004,0.1,0.10298732346605503,0.9696300451079553
556,13.0,0.7000000000000001,0.30000000000000004,0.1,0.10477624340918905,0.9690108318026596
557,13.0,0.8,0.30000000000000004,0.1,0.10543266223272492,0.9685916517557057
558,14.0,0.0,0.30000000000000004,0.1,0.11158423673002384,0.964195545192078
559,14.0,0.1,0.30000000000000004,0.1,0.10261883079854615,0.9694114943922615
560,14.0,0.2,0.30000000000000004,0.1,0.09964901927336176,0.9714865432902045
561,14.0,0.30000000000000004,0.30000000000000004,0.1,0.09985920536619701,0.9705248462189503
562,14.0,0.4,0.30000000000000004,0.1,0.10373146557901793,0.9706760228959359
563,14.0,0.5,0.30000000000000004,0.1,0.09056910145451683,0.978256874547808
564,14.0,0.6000000000000001,0.30000000000000004,0.1,0.09637360045174971,0.9740403901698239
565,14.0,0.7000000000000001,0.30000000000000004,0.1,0.10106772854251651,0.9715345513429797
566,14.0,0.8,0.30000000000000004,0.1,0.09504893805379419,0.9753266765251206
567,15.0,0.0,0.30000000000000004,0.15000000000000002,0.0894190822788382,0.9716050778943041
568,15.0,0.1,0.30000000000000004,0.1,0.09349672857577757,0.9750976151354478
569,15.0,0.2,0.30000000000000004,0.1,0.08966507121007454,0.9773499168629851
570,15.0,0.30000000000000004,0.30000000000000004,0.1,0.08913651423214584,0.9777053381050603
571,15.0,0.4,0.30000000000000004,0.1,0.11185731644800553,0.9652706242181939
572,15.0,0.5,0.30000000000000004,0.1,0.09845482679170797,0.9728813350056278
573,15.0,0.6000000000000001,0.30000000000000004,0.15000000000000002,0.08842023693623104,0.9737690697155965
574,15.0,0.7000000000000001,0.30000000000000004,0.1,0.101467240791593,0.9716916278445814
575,15.0,0.8,0.30000000000000004,0.15000000000000002,0.08051912448412042,0.976991732999491
576,0.0,0.0,0.4,0.15000000000000002,0.07954439723548853,0.9779400535139304
577,0.0,0.1,0.4,0.15000000000000002,0.09195347004756736,0.969949272082351
578,0.0,0.2,0.4,0.15000000000000002,0.07583445045814147,0.9796508840843355
579,0.0,0.30000000000000004,0.4,0.15000000000000002,0.08563945989291963,0.9738093584063894
580,0.0,0.4,0.4,0.15000000000000002,0.08117047057812142,0.9774735399792367
581,0.0,0.5,0.4,0.1,0.09954644752241507,0.973232680138185
582,0.0,0.6000000000000001,0.4,0.15000000000000002,0.08086050494678448,0.9770702318210168
583,0.0,0.7000000000000001,0.4,0.15000000000000002,0.07501675968117068,0.9805880067775502
584,0.0,0.8,0.4,0.15000000000000002,0.07611580291575952,0.9795175041288989
585,1.0,0.0,0.4,0.15000000000000002,0.07817766417552327,0.9788228454430783
586,1.0,0.1,0.4,0.15000000000000002,0.08859068353315179,0.9729654982678633
587,1.0,0.2,0.4,0.15000000000000002,0.07654064066636976,0.9799424633320771
588,1.0,0.30000000000000004,0.4,0.15000000000000002,0.08393136247516832,0.9768341037404115
589,1.0,0.4,0.4,0.15000000000000002,0.07956870084395819,0.9778281508778706
590,1.0,0.5,0.4,0.15000000000000002,0.07041713554748108,0.9831588989218806
591,1.0,0.6000000000000001,0.4,0.15000000000000002,0.07256647615743331,0.9816862245479463
592,1.0,0.7000000000000001,0.4,0.15000000000000002,0.09461567774532452,0.9700213621301004
593,1.0,0.8,0.4,0.15000000000000002,0.08633511579514812,0.9742934063582196
594,2.0,0.0,0.4,0.1,0.10719641659000465,0.9690391904806921
595,2.0,0.1,0.4,0.15000000000000002,0.08929876774475101,0.9725024667312475
596,2.0,0.2,0.4,0.15000000000000002,0.08730772077301227,0.9744999005209987
597,2.0,0.30000000000000004,0.4,0.15000000000000002,0.07549604104330497,0.9805849110519737
598,2.0,0.4,0.4,0.15000000000000002,0.0952791485037589,0.9694347242180105
599,2.0,0.5,0.4,0.15000000000000002,0.0685485631123062,0.9839548619656655
600,2.0,0.6000000000000001,0.4,0.15000000000000002,0.08005725983267825,0.9781050485891606
601,2.0,0.7000000000000001,0.4,0.15000000000000002,0.07925522778017914,0.9790947128224382
602,2.0,0.8,0.4,0.15000000000000002,0.07390570491629424,0.9816544744154969
603,3.0,0.0,0.4,0.15000000000000002,0.0765018010608497,0.979835110878063
604,3.0,0.1,0.4,0.15000000000000002,0.09885193569880661,0.9669148874167064
605,3.0,0.2,0.4,0.15000000000000002,0.07647199614199833,0.9799279564190152
606,3.0,0.30000000000000004,0.4,0.15000000000000002,0.07107603809717612,0.9829275815837517
607,3.0,0.4,0.4,0.15000000000000002,0.0714802499625285,0.9826381940620433
608,3.0,0.5,0.4,0.15000000000000002,0.09563416899381516,0.9691148631235985
609,3.0,0.6000000000000001,0.4,0.15000000000000002,0.08566306804557663,0.9754595711751888
610,3.0,0.7000000000000001,0.4,0.1,0.10266065412661447,0.9730545397666017
611,3.0,0.8,0.4,0.15000000000000002,0.08036988704254608,0.978461670332832
612,4.0,0.0,0.4,0.15000000000000002,0.09448306544672547,0.9695622172153168
613,4.0,0.1,0.4,0.15000000000000002,0.09194276592654037,0.9720981237735801
614,4.0,0.2,0.4,0.15000000000000002,0.07617271870954513,0.980221430342181
615,4.0,0.30000000000000004,0.4,0.15000000000000002,0.0924113969016695,0.9724172123706439
616,4.0,0.4,0.4,0.15000000000000002,0.089431132342469,0.9743025729229269
617,4.0,0.5,0.4,0.15000000000000002,0.07799653378071812,0.9795672280854101
618,4.0,0.6000000000000001,0.4,0.15000000000000002,0.10022324065800148,0.9664300115047375
619,4.0,0.7000000000000001,0.4,0.15000000000000002,0.0933588433498592,0.9707602810731781
620,4.0,0.8,0.4,0.15000000000000002,0.07962627208753915,0.9789139707071804
621,5.0,0.0,0.4,0.15000000000000002,0.08405287157402425,0.976106540113752
622,5.0,0.1,0.4,0.15000000000000002,0.06916739648938106,0.9839268689216731
623,5.0,0.2,0.4,0.15000000000000002,0.09969809287094938,0.9671235314766006
624,5.0,0.30000000000000004,0.4,0.15000000000000002,0.10386481389103992,0.9647952957901358
625,5.0,0.4,0.4,0.15000000000000002,0.08376317775626399,0.9765504998571106
626,5.0,0.5,0.4,0.15000000000000002,0.07918073815266016,0.9784668399026899
627,5.0,0.6000000000000001,0.4,0.15000000000000002,0.07250858875025888,0.9823981144874958
628,5.0,0.7000000000000001,0.4,0.15000000000000002,0.08399227484463766,0.9769121913051072
629,5.0,0.8,0.4,0.15000000000000002,0.09683810906655736,0.9684858311253608
630,6.0,0.0,0.4,0.15000000000000002,0.07156189732335565,0.9826134834939207
631,6.0,0.1,0.4,0.15000000000000002,0.07789263380543618,0.9795352022314646
632,6.0,0.2,0.4,0.15000000000000002,0.08771179402531191,0.9752534699750135
633,6.0,0.30000000000000004,0.4,0.15000000000000002,0.0981034228106146,0.9682653723401685
634,6.0,0.4,0.4,0.15000000000000002,0.08708084712768763,0.9743490828834105
635,6.0,0.5,0.4,0.15000000000000002,0.08858628002965502,0.9742871273971454
636,6.0,0.6000000000000001,0.4,0.15000000000000002,0.07471931287248702,0.9805760153726261
637,6.0,0.7000000000000001,0.4,0.1,0.10189878529668801,0.9656506216548728
638,6.0,0.8,0.4,0.15000000000000002,0.0894782763132968,0.9736274311107352
639,7.0,0.0,0.4,0.15000000000000002,0.09146969216816597,0.9728100176603203
640,7.0,0.1,0.4,0.15000000000000002,0.0907762179144431,0.9733958447308708
641,7.0,0.2,0.4,0.15000000000000002,0.09791485655497109,0.9683282537899415
642,7.0,0.30000000000000004,0.4,0.15000000000000002,0.09380912295665898,0.9718654435292314
643,7.0,0.4,0.4,0.15000000000000002,0.08387479970770093,0.9763894602530353
644,7.0,0.5,0.4,0.15000000000000002,0.09155866998182231,0.9727408219709308
645,7.0,0.6000000000000001,0.4,0.15000000000000002,0.08274579404586285,0.9780149454224669
646,7.0,0.7000000000000001,0.4,0.15000000000000002,0.09776596980668695,0.9682651232138394
647,7.0,0.8,0.4,0.15000000000000002,0.09239335894015518,0.9720802340885716
648,8.0,0.0,0.4,0.15000000000000002,0.09063414700891187,0.9726904321230099
649,8.0,0.1,0.4,0.15000000000000002,0.08870057439124791,0.9737858891183837
650,8.0,0.2,0.4,0.15000000000000002,0.0971746618757132,0.9684071349520376
651,8.0,0.30000000000000004,0.4,0.15000000000000002,0.09713505427189349,0.9700296023481121
652,8.0,0.4,0.4,0.15000000000000002,0.09438202164573672,0.9719770671047291
653,8.0,0.5,0.4,0.15000000000000002,0.08901937759116177,0.9746136676835914
654,8.0,0.6000000000000001,0.4,0.15000000000000002,0.09966964077821104,0.9695208004689415
655,8.0,0.7000000000000001,0.4,0.15000000000000002,0.08619867398101513,0.9760351897121571
656,8.0,0.8,0.4,0.15000000000000002,0.08663067719729309,0.9751874379486168
657,9.0,0.0,0.4,0.15000000000000002,0.10223673432293454,0.9656654271348027
658,9.0,0.1,0.4,0.15000000000000002,0.09157858464556415,0.9734501717305842
659,9.0,0.2,0.4,0.1,0.10486385220257506,0.9636291691524905
660,9.0,0.30000000000000004,0.4,0.15000000000000002,0.10118107658687285,0.9660992614695293
661,9.0,0.4,0.4,0.15000000000000002,0.08859349152729029,0.9743158233133158
662,9.0,0.5,0.4,0.1,0.10068541380959903,0.9675169555421185
663,9.0,0.6000000000000001,0.4,0.15000000000000002,0.09586895424129019,0.9711406450773317
664,9.0,0.7000000000000001,0.4,0.1,0.10217753621199474,0.9660114987719337
665,9.0,0.8,0.4,0.15000000000000002,0.08900688360909648,0.975206622650097
666,10.0,0.0,0.4,0.15000000000000002,0.09353436678714439,0.9723739459304261
667,10.0,0.1,0.4,0.15000000000000002,0.08995673272831768,0.9737245591003707
668,10.0,0.2,0.4,0.1,0.10224204010215972,0.9666841567039387
