,rt,response,baseimg0,baseimg1,recording0,recording1,obj_name,worldtype,sim_x_result,obj_cond,bg_cond,world,cond,count,img0,img1,background_color_idx,background_color,pid,answer,img
312,5185,76,assets/targets/hh_hl_unlink_plinko_0246/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0246/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0246/maybecol_foreground_1.mp4,bottombump_1,maybe,210.6695830692287,maybecol,foreground,hh_hl_unlink_plinko_0246,maybecol,3,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_memory_2_1.jpg,0,brown,610508c09d61c098f072605b,0,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_memory_2_1.jpg
313,2869,82,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_1.mp4,bottombump_1,maybe,414.13704636604837,nocol,background,hh_hl_unlink_plinko_0252,nocol,1,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_memory_2_1.jpg,0,brown,610508c09d61c098f072605b,1,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_memory_2_0.jpg
314,3868,20,assets/targets/lh_hl_unlink_plinko_0111/col_late_foreground_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_foreground_1.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_foreground_0.mp4,assets/targets/lh_hl_unlink_plinko_0111/col_late_foreground_1.mp4,bottombump_1,definite,280.68451640601694,col_late,foreground,lh_hl_unlink_plinko_0111,col_late,4,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_1_1.jpg,0,brown,610508c09d61c098f072605b,0,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_1_1.jpg
315,6399,100,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_1.mp4,bottombump_0,definite,486.19575377717797,col_late,background,lh_ll_unlink_plinko_0155,col_late,2,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_memory_1_1.jpg,0,brown,610508c09d61c098f072605b,1,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_memory_1_0.jpg
316,3163,100,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_1.mp4,bottombump_1,maybe,425.00795682087204,maybecol,background,hh_hl_unlink_plinko_0315,maybecol,2,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_memory_2_1.jpg,0,brown,610508c09d61c098f072605b,0,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_memory_2_1.jpg
317,4063,2,assets/targets/lh_hl_unlink_plinko_0110/col_early_foreground_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_early_foreground_1.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_early_foreground_0.mp4,assets/targets/lh_hl_unlink_plinko_0110/col_early_foreground_1.mp4,topbump_1,definite,579.1184681837389,col_early,foreground,lh_hl_unlink_plinko_0110,col_early,2,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_memory_1_1.jpg,0,brown,610508c09d61c098f072605b,0,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_memory_1_1.jpg
318,3887,94,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_1.mp4,bottombump_1,definite,178.89108524744103,col_late,background,lh_ll_unlink_plinko_0060,col_late,3,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_1_1.jpg,0,brown,610508c09d61c098f072605b,0,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_1_1.jpg
319,2595,100,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_1.mp4,topbump_1,definite,499.5642258056632,col_early,background,lh_hl_unlink_plinko_0049,col_early,0,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_memory_1_1.jpg,0,brown,610508c09d61c098f072605b,1,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_memory_1_0.jpg
320,2648,72,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_1.mp4,bottombump_1,definite,237.3627255637639,col_late,background,lh_ll_unlink_plinko_0091,col_late,11,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_memory_1_1.jpg,0,brown,6361aa16033183864bbffb72,1,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_memory_1_0.jpg
321,2953,79,assets/targets/hh_hl_unlink_plinko_0269/nocol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/nocol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0269/nocol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0269/nocol_foreground_1.mp4,topbump_4,maybe,128.6795095448346,nocol,foreground,hh_hl_unlink_plinko_0269,nocol,8,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_memory_1_1.jpg,0,brown,6361aa16033183864bbffb72,1,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_memory_1_0.jpg
322,2906,32,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_1.mp4,topbump_1,definite,290.0,col_early,background,lh_hl_unlink_plinko_0110,col_early,8,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_memory_1_1.jpg,0,brown,6361aa16033183864bbffb72,0,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_memory_1_1.jpg
323,3258,78,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_1.mp4,bottombump_1,maybe,425.00795682087204,maybecol,background,hh_hl_unlink_plinko_0315,maybecol,14,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_memory_1_1.jpg,0,brown,6361aa16033183864bbffb72,1,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_memory_1_0.jpg
324,2892,90,assets/targets/lh_ll_unlink_plinko_0060/nocol_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/nocol_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0060/nocol_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0060/nocol_background_1.mp4,bottombump_2,definite,178.89108524744103,nocol,background,lh_ll_unlink_plinko_0060,nocol,3,assets/targets/lh_ll_unlink_plinko_0060/nocol_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/nocol_background_memory_1_1.jpg,0,brown,6361aa16033183864bbffb72,0,assets/targets/lh_ll_unlink_plinko_0060/nocol_background_memory_1_1.jpg
325,2635,79,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_1.mp4,bottombump_3,maybe,321.6282360134022,maybecol,background,hh_hl_unlink_plinko_0393,maybecol,14,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_memory_2_1.jpg,0,brown,6361aa16033183864bbffb72,0,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_memory_2_1.jpg
326,2567,85,assets/targets/lh_ll_unlink_plinko_0155/col_early_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_early_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_early_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0155/col_early_foreground_1.mp4,topbump_2,definite,486.19575377717797,col_early,foreground,lh_ll_unlink_plinko_0155,col_early,5,assets/targets/lh_ll_unlink_plinko_0155/col_early_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_early_background_memory_1_1.jpg,0,brown,6361aa16033183864bbffb72,1,assets/targets/lh_ll_unlink_plinko_0155/col_early_background_memory_1_0.jpg
327,2825,81,assets/targets/hh_hl_unlink_plinko_0105/nocol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/nocol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0105/nocol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0105/nocol_background_1.mp4,topbump_4,maybe,66.58860255831411,nocol,background,hh_hl_unlink_plinko_0105,nocol,4,assets/targets/hh_hl_unlink_plinko_0105/nocol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/nocol_background_memory_1_1.jpg,0,brown,6361aa16033183864bbffb72,1,assets/targets/hh_hl_unlink_plinko_0105/nocol_background_memory_1_0.jpg
328,2589,72,assets/targets/lh_ll_unlink_plinko_0217/col_late_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_late_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_late_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0217/col_late_foreground_1.mp4,bottombump_1,definite,299.69275355286663,col_late,foreground,lh_ll_unlink_plinko_0217,col_late,11,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_memory_2_1.jpg,0,brown,6361aa16033183864bbffb72,1,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_memory_2_0.jpg
329,2421,36,assets/targets/lh_hl_unlink_plinko_0049/col_late_foreground_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_late_foreground_1.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_late_foreground_0.mp4,assets/targets/lh_hl_unlink_plinko_0049/col_late_foreground_1.mp4,bottombump_0,definite,197.3742390087537,col_late,foreground,lh_hl_unlink_plinko_0049,col_late,11,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_memory_1_1.jpg,0,brown,6361aa16033183864bbffb72,1,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_memory_1_0.jpg
330,2576,63,assets/targets/hh_hl_unlink_plinko_0252/col_early_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/col_early_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0252/col_early_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0252/col_early_background_1.mp4,topbump_0,maybe,336.0,col_early,background,hh_hl_unlink_plinko_0252,col_early,7,assets/targets/hh_hl_unlink_plinko_0252/col_early_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/col_early_background_memory_2_1.jpg,0,brown,6361aa16033183864bbffb72,1,assets/targets/hh_hl_unlink_plinko_0252/col_early_background_memory_2_0.jpg
331,2356,62,assets/targets/hh_hl_unlink_plinko_0246/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0246/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0246/maybecol_foreground_1.mp4,bottombump_1,maybe,210.6695830692287,maybecol,foreground,hh_hl_unlink_plinko_0246,maybecol,12,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_memory_2_1.jpg,0,brown,6361aa16033183864bbffb72,1,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_memory_2_0.jpg
332,3607,50,assets/targets/hh_hl_unlink_plinko_0202/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0202/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0202/maybecol_foreground_1.mp4,bottombump_2,maybe,381.7639212480982,maybecol,foreground,hh_hl_unlink_plinko_0202,maybecol,13,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_memory_2_1.jpg,0,brown,6361aa16033183864bbffb72,0,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_memory_2_1.jpg
333,3574,51,assets/targets/hh_hl_unlink_plinko_0240/col_early_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/col_early_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0240/col_early_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0240/col_early_foreground_1.mp4,topbump_1,maybe,191.45561256434,col_early,foreground,hh_hl_unlink_plinko_0240,col_early,5,assets/targets/hh_hl_unlink_plinko_0240/col_early_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/col_early_background_memory_2_1.jpg,0,brown,6361aa16033183864bbffb72,0,assets/targets/hh_hl_unlink_plinko_0240/col_early_background_memory_2_1.jpg
334,2720,78,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_1.mp4,bottombump_1,definite,280.68451640601694,col_late,background,lh_hl_unlink_plinko_0111,col_late,14,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_2_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_2_1.jpg,0,brown,6361aa16033183864bbffb72,0,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_2_1.jpg
335,2758,61,assets/targets/lh_hl_unlink_plinko_0036/nocol_foreground_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/nocol_foreground_1.jpg,assets/targets/lh_hl_unlink_plinko_0036/nocol_foreground_0.mp4,assets/targets/lh_hl_unlink_plinko_0036/nocol_foreground_1.mp4,bottombump_0,definite,263.0,nocol,foreground,lh_hl_unlink_plinko_0036,nocol,6,assets/targets/lh_hl_unlink_plinko_0036/nocol_background_memory_2_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/nocol_background_memory_2_1.jpg,0,brown,6361aa16033183864bbffb72,1,assets/targets/lh_hl_unlink_plinko_0036/nocol_background_memory_2_0.jpg
336,18935,0,assets/targets/lh_ll_unlink_plinko_0091/col_early_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_early_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_early_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0091/col_early_foreground_1.mp4,topbump_2,definite,237.3627255637639,col_early,foreground,lh_ll_unlink_plinko_0091,col_early,7,assets/targets/lh_ll_unlink_plinko_0091/col_early_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_early_background_memory_1_1.jpg,1,blue,5974561734b844000168d1e0,0,assets/targets/lh_ll_unlink_plinko_0091/col_early_background_memory_1_1.jpg
337,14067,41,assets/targets/lh_hl_unlink_plinko_0110/col_late_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_late_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_late_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0110/col_late_background_1.mp4,bottombump_0,definite,579.1184681837389,col_late,background,lh_hl_unlink_plinko_0110,col_late,8,assets/targets/lh_hl_unlink_plinko_0110/col_late_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_late_background_memory_1_1.jpg,1,blue,5974561734b844000168d1e0,1,assets/targets/lh_hl_unlink_plinko_0110/col_late_background_memory_1_0.jpg
338,8209,100,assets/targets/hh_hl_unlink_plinko_0105/col_early_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/col_early_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0105/col_early_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0105/col_early_foreground_1.mp4,topbump_1,maybe,66.58860255831411,col_early,foreground,hh_hl_unlink_plinko_0105,col_early,4,assets/targets/hh_hl_unlink_plinko_0105/col_early_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/col_early_background_memory_2_1.jpg,1,blue,5974561734b844000168d1e0,1,assets/targets/hh_hl_unlink_plinko_0105/col_early_background_memory_2_0.jpg
339,4904,50,assets/targets/lh_ll_unlink_plinko_0155/nocol_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/nocol_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0155/nocol_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0155/nocol_foreground_1.mp4,bottombump_1,definite,486.19575377717797,nocol,foreground,lh_ll_unlink_plinko_0155,nocol,5,assets/targets/lh_ll_unlink_plinko_0155/nocol_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/nocol_background_memory_2_1.jpg,1,blue,5974561734b844000168d1e0,0,assets/targets/lh_ll_unlink_plinko_0155/nocol_background_memory_2_1.jpg
340,6417,50,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_1.mp4,bottombump_2,definite,116.68955132448988,col_late,background,lh_hl_unlink_plinko_0036,col_late,7,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_memory_2_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_memory_2_1.jpg,1,blue,5974561734b844000168d1e0,1,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_memory_2_0.jpg
341,11364,97,assets/targets/hh_hl_unlink_plinko_0246/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0246/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0246/maybecol_foreground_1.mp4,bottombump_1,maybe,210.6695830692287,maybecol,foreground,hh_hl_unlink_plinko_0246,maybecol,9,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_memory_1_1.jpg,1,blue,5974561734b844000168d1e0,0,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_memory_1_1.jpg
342,3472,50,assets/targets/hh_hl_unlink_plinko_0269/nocol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/nocol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0269/nocol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0269/nocol_foreground_1.mp4,topbump_4,maybe,128.6795095448346,nocol,foreground,hh_hl_unlink_plinko_0269,nocol,5,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_memory_1_1.jpg,1,blue,5974561734b844000168d1e0,1,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_memory_1_0.jpg
343,7041,100,assets/targets/lh_hl_unlink_plinko_0111/col_late_foreground_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_foreground_1.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_foreground_0.mp4,assets/targets/lh_hl_unlink_plinko_0111/col_late_foreground_1.mp4,bottombump_1,definite,280.68451640601694,col_late,foreground,lh_hl_unlink_plinko_0111,col_late,12,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_1_1.jpg,1,blue,5974561734b844000168d1e0,1,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_1_0.jpg
344,7263,50,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_1.mp4,bottombump_1,maybe,191.45561256434,maybecol,background,hh_hl_unlink_plinko_0240,maybecol,9,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_memory_2_1.jpg,1,blue,5974561734b844000168d1e0,1,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_memory_2_0.jpg
345,6475,50,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_1.mp4,topbump_1,definite,499.5642258056632,col_early,background,lh_hl_unlink_plinko_0049,col_early,3,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_memory_1_1.jpg,1,blue,5974561734b844000168d1e0,0,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_memory_1_1.jpg
346,8122,56,assets/targets/lh_ll_unlink_plinko_0060/col_late_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0060/col_late_foreground_1.mp4,bottombump_1,definite,306.79173787337567,col_late,foreground,lh_ll_unlink_plinko_0060,col_late,13,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_2_1.jpg,1,blue,5974561734b844000168d1e0,1,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_2_0.jpg
347,4362,50,assets/targets/hh_hl_unlink_plinko_0393/nocol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/nocol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0393/nocol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0393/nocol_background_1.mp4,topbump_3,maybe,321.6282360134022,nocol,background,hh_hl_unlink_plinko_0393,nocol,4,assets/targets/hh_hl_unlink_plinko_0393/nocol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/nocol_background_memory_2_1.jpg,1,blue,5974561734b844000168d1e0,1,assets/targets/hh_hl_unlink_plinko_0393/nocol_background_memory_2_0.jpg
348,6666,53,assets/targets/lh_ll_unlink_plinko_0217/col_early_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_early_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_early_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0217/col_early_background_1.mp4,topbump_4,definite,286.0,col_early,background,lh_ll_unlink_plinko_0217,col_early,6,assets/targets/lh_ll_unlink_plinko_0217/col_early_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_early_background_memory_2_1.jpg,1,blue,5974561734b844000168d1e0,0,assets/targets/lh_ll_unlink_plinko_0217/col_early_background_memory_2_1.jpg
349,4043,50,assets/targets/hh_hl_unlink_plinko_0315/nocol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/nocol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0315/nocol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0315/nocol_background_1.mp4,topbump_3,maybe,154.51579845404194,nocol,background,hh_hl_unlink_plinko_0315,nocol,5,assets/targets/hh_hl_unlink_plinko_0315/nocol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/nocol_background_memory_2_1.jpg,1,blue,5974561734b844000168d1e0,1,assets/targets/hh_hl_unlink_plinko_0315/nocol_background_memory_2_0.jpg
350,4296,50,assets/targets/hh_hl_unlink_plinko_0202/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0202/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0202/maybecol_foreground_1.mp4,bottombump_2,maybe,381.7639212480982,maybecol,foreground,hh_hl_unlink_plinko_0202,maybecol,8,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_memory_1_1.jpg,1,blue,5974561734b844000168d1e0,1,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_memory_1_0.jpg
351,5223,48,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_1.mp4,bottombump_3,maybe,276.0147721684369,maybecol,background,hh_hl_unlink_plinko_0252,maybecol,7,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_memory_1_1.jpg,1,blue,5974561734b844000168d1e0,1,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_memory_1_0.jpg
